#MainID,SubID,StringID,String
#Basic
100,1025,23,"Urgent recruitment! Lost forecaster Preferential treatment for experienced people \n Complete commission system For details, please contact Guido in charge of human resources"
100,1025,24,Don't scribble here. \n It's very hard to erase.
100,1025,25,"Are you all looking at this bulletin board? \n You don't know even if you make a proper forecast, right?"
100,1025,26,We are not guardians. \n I'm just a friendly neighbor.
100,1025,27,It may or may not be lost. \n There are days when I don't feel like it.
100,1025,28,"Your loved one will be lost. \n Before that, it's a good idea to have your valuables handed over."
100,1025,29,It will be a good day when no one is lost. \n * This forecast is from a newcomer! *
100,1025,30,"Some people will be lost in unexpected places. \n For inquiries about lost, please contact Quapati Temple!"
100,1025,101,"Wishing for health and happiness this year, \n there will be no end to those who lose."
100,1025,102,Celebrating the official service launch \n many adventurers will be ashes.
100,1025,103,"Today is Mr. Azzam's birthday, so let's celebrate. \n I don't."
100,1025,104,Lost the party of two men and women. -Lotte \n * Mr. Lotte will come to the temple later *
100,1025,105,More and more people will ash themselves with regret and remorse for a year.
100,1025,255,Today's lucky number is <color NOTIFY>%d </color>.
100,1028,0,-Gido
100,1029,0,Quapatty Bulletin Board

#Auction related
100,1030,0,%s
100,1030,1,Minimum bid
100,1030,2,Prompt decision bid amount
100,1030,3,Fee
100,1030,4,*%d%of the winning bid amount will be collected when the transaction is completed.
100,1030,5,Listing time:%s
100,1030,6,* Exhibition time is subject to change without notice if there is maintenance etc.
100,1030,7,Please set a minimum bid.
100,1030,8,Please set the prompt decision bid amount.
100,1030,9,Please set the auction period.
100,1030,10,comment
100,1030,11,Item name
100,1030,12,Number of bids
100,1030,13,remaining time
100,1030,14,Seller name
100,1030,15,Minimum amount
100,1030,16,Prompt decision amount
100,1030,17,Winning bid:%s G
100,1030,18,receive
100,1030,19,Cancellation of listing
100,1030,20,Relist
100,1030,21,It was sold
100,1030,22,No bid
100,1030,23,%s
100,1030,24,Diment reward frame
100,1030,25,Please set the number of listings.
100,1030,26,I will correct it to this amount. Is it OK?
100,1030,27,Difference:%s G will be collected.
100,1030,28,"If the remaining time is less than 1 hour, it cannot be canceled."

100,1030,29,Please enter the bid price.
100,1030,30,I will bid for this amount. Is it OK?

100,1030,31,Reset conditions
100,1030,32,Search
100,1030,33,Soul rank condition
100,1030,34,Training value

100,1030,35,Equipment search
100,1030,36,Item search
100,1030,37,Bid information
100,1030,38,Listing information

100,1030,40,Refund
100,1030,41,Bid cancellation
100,1030,42,Bid amount up
100,1030,43,Bid:%s G
100,1030,44,You made a successful bid
100,1030,45,Others have won the bid
100,1030,46,And%s
100,1030,47,Bid%s
100,1030,48,difference:
100,1030,49,I will collect it.
100,1030,50,Caution
100,1030,51,Cancel the bid for this item. \n Are you sure?
100,1030,52,Cancel the listing for this item. \n Are you sure?
100,1030,53,Sell
100,1030,54,Minimum
100,1030,55,Prompt decision
100,1030,56,Bid amount
100,1030,57,Successful bid amount
100,1030,58,Current maximum amount
100,1030,59,Rebid
100,1030,60,%1%02d:%2%02d
100,1030,61,There were no bids
100,1030,62,Successful bid amount:
100,1030,63,Fee:
100,1030,64,Amount received
100,1030,65,The winning bid is not set
100,1030,66,Listing canceled
100,1030,67,It was sold
100,1030,68,%1%02d:%2%02d or less
100,1030,69,In maintenance mode
100,1030,70,How many will you sell?

100,1030,100,bid
100,1030,101,Listing

100,1031,0,Poor
100,1031,1,Normal
100,1031,2,Good
100,1031,3,Master
100,1031,4,Legend
100,1031,5,Artifact
100,1031,6,Epic
100,1031,7,Other
100,1031,8,Fighter
100,1031,9,Thief
100,1031,10,Priest
100,1031,11,Mage
100,1031,12,Samurai
100,1031,13,Bishop
100,1031,14,Ninja
100,1031,15,Road
100,1031,16,order
100,1031,17,Neutral
100,1031,18,chaos
100,1031,19,Human (male)
100,1031,20,Human (female)
100,1031,21,Elf (male)
100,1031,22,Elf (female)
100,1031,23,Dwarf
100,1031,24,Gnome
100,1031,25,Poker (male)
100,1031,26,Poker (female)

100,1032,0,Physical attack power
100,1032,1,Magic attack power
100,1032,2,Physical defense
100,1032,3,Magic defense
100,1032,4,GP
100,1032,5,Durability
100,1032,6,Training value
100,1032,7,quality
100,1032,8,Bid amount
100,1032,9,Prompt decision amount
100,1032,10,Bid number
100,1032,11,remaining time
100,1032,12,Gem debris
100,1032,13,Gem synthetic material

100,1033,0,Listing time: 4:00
100,1033,1,Listing time: 8:00
100,1033,2,Listing time: 12:00
100,1033,3,Listing time: 24:00

100,1034,0,4 hours
100,1034,1,8 hours
100,1034,2,12 hours
100,1034,3,24hours

100,1034,100,weapon
100,1034,101,Armor
100,1034,102,accessory
100,1034,103,Discipline
100,1034,104,Enchantment
100,1034,105,Gem
100,1034,106,Soul partner
100,1034,107,quest
100,1034,108,Occupational items
100,1034,109,Consumption items
100,1034,110,Other items


100,1035,10,Search conditions
100,1035,11,keyword
100,1035,12,Soul rank
100,1035,13,level
100,1035,14,Profession
100,1035,15,Race
100,1035,16,quality
100,1035,17,price
100,1035,18,Gem socket
100,1035,19,Save
100,1035,20,Release
100,1035,21,~
100,1035,22,%d/%d
100,1035,23,Effectiveness
100,1035,24,Enter the item name
100,1035,25,grade

100,1036,0,It doesn't matter
100,1036,1,FIG
100,1036,2,THI
100,1036,3,PRI
100,1036,4,MAG
100,1036,5,SAM
100,1036,6,BIS
100,1036,7,NIN
100,1036,8,LOR
100,1036,9,CLO
100,1036,10,ALC

100,1036,30,It doesn't matter
100,1036,31,HUM♂
100,1036,32,HUM♀
100,1036,33,ELF ♂
100,1036,34,ELF ♀
100,1036,35,DWA
100,1036,36,GNO
100,1036,37,POR ♂
100,1036,38,POR♀

100,1036,60,that's all
100,1036,61,Less than

100,1036,70,name
100,1036,71,price
100,1036,72,time
100,1036,73,bid
100,1036,74,Training value
100,1036,75,socket
100,1036,76,Physics
100,1036,77,magic
100,1036,78,weight
100,1036,79,Durability
100,1036,80,Range distance
100,1036,81,Bullet loading performance
100,1036,82,Number of bullets
100,1036,83,GP
100,1036,84,Unsold
100,1036,85,Successful bid

100,1036,100,Physical attack power
100,1036,101,Physical defense
100,1036,102,Magic attack power
100,1036,103,Magic defense
100,1036,104,weight
100,1036,105,Durability
100,1036,106,Range distance
100,1036,107,Bullet loading performance
100,1036,108,Number of bullets
100,1036,109,GP


#Soul selection related
100,1040,0,Please select soul

100,1041,0,-- (Create New)
100,1041,1,%s

100,1041,10,-

100,1042,0,Please select soul
100,1042,1,Sending soul selection information

#Server integration related
100,1050,0,"The world ""Ezershan"" and the world ""Alvaroa"" have been integrated into the world ""Estor"". \n \n Due to world integration, it may be necessary to change the soul name for souls with duplicate soul names. \nSoul change target people will be asked to change the soul name after selecting soul. \n \nFor unions with duplicate union names, we have changed the name of the union with low experience points to a temporary union name. \nIf the union name has been changed, the union master can change the union name only once from the union management station NPC. \n \nFor talk rings with duplicate talk ring names, the name of the talk ring with a new creation date has been changed to a temporary talk ring name. \nIf the Token Ring name has been changed, you can change the Token Ring name only once by using the Master Talk Ring. \n \nFor details, please refer to ""Rename in case of duplication"" described in ""Notice of World Integration"" on the official website. \n \n Due to the world integration, the following functions will be suspended from the start of regular maintenance on February 16, 2016 to the end of regular maintenance on February 23, 2016. \n \n-Use of ""Casino"" function in adult social gathering (chip purchase, game, chip exchange) \n-Some event functions available from NPC ""Million"" \n-Available from NPC ""Settuno"" Serial code input function"

100,1051,0,The current soul name%s has a duplicate name with other players and needs to be changed.
100,1051,1,(%s)

#Union Warehouse
100,1060,0,General 1
100,1060,1,Advanced 1
100,1060,2,General 2
100,1060,3,Advanced 2
100,1060,4,General 3
100,1060,5,General safe
100,1060,6,Advanced safe
100,1060,7,It cannot be used because you do not have the authority.

#For error information transmission function
100,1070,0,The system information could not be obtained
100,1070,1,---- system ----
100,1070,2,OS:
100,1070,3,CPU:
100,1070,4,System Memory:
100,1070,5,Localized:
100,1070,6,DirectX Version:
100,1070,7,DirectX Runtime Mode:
100,1070,8,DirectX DebugLevel:

100,1070,20,Chip:
100,1070,21,VRAM:
100,1070,22,DDI:
100,1070,23,DriverName:
100,1070,24,DriverVersion:


100,1071,0,Date:
100,1071,1,exe build:
100,1071,2,Type:%d
100,1071,3,Version:%d
100,1071,4,StartTime:
100,1071,5,%1%04d/%2%02d/%3%02d%4%2d:%5%02d
100,1071,6,ExecTime:


100,1072,0,---- error ----
100,1072,1,ExceptionCode:
100,1072,2,ExceptionAddress:
100,1072,3,info0:
100,1072,4,info1: info1:
100,1072,5,info2:
100,1072,6,---- call stack ---
100,1072,7,---- stack dump ----
100,1072,8,info3:

100,1072,20,"%1%d,%2%08x,%3%08x"
100,1072,21,"%1%d,%2%08x"

100,1073,0,---- Game Security ---
100,1073,1,code:
100,1073,2,---- CEquipShared :: getNaked () Error ----
100,1073,3,---- chat ----
100,1073,4,---- sound error ----
100,1073,5,---- System Error ----
100,1073,6,---- error ----
100,1073,7,---- error ----

100,1074,0,No personal information will be sent
100,1074,1,%d error logs have been detected. Are you sure you want to send the following content to the operating company?
100,1074,2,Send
100,1074,3,Close without sending
100,1074,4,Error dialog
100,1074,5,Automatically send error information without confirmation


#Macro related
100,1080,0,%1%s%2%s
100,1080,1,%02d
100,1080,2,/%s



100,1081,0,OK
100,1081,1,Cancel
100,1081,2,Delete
100,1081,3,Macro editing
100,1081,4,Set the operation content of the macro
100,1081,5,Background color
100,1081,6,%02d

100,1081,10,Do you want to remove this macro?
100,1081,11,Would you like to abandon your edits and close the window?

100,1082,0,sign up
100,1082,1,help
100,1082,2,I can't register any more
100,1082,3,Source: <color PARAM_UP>%s </color> macro
100,1082,4,Destination: <color PARAM_UP>%s </color> macro
100,1082,5,Sky
100,1082,6,Do you want to move or copy macros?
100,1082,7,copy
100,1082,8,Move
100,1082,9,Cancel
100,1082,10,\n
100,1082,11,help

#Custom slot
100,1090,0,Number of slots that can be registered:%d
100,1090,1,Custom slot
100,1091,0,Show all
100,1091,1,Ancient magic
100,1091,2,Tribal skills
100,1091,3,Ancient skills
100,1092,0,Set a custom slot. \n Are you sure?


#Special training
100,1100,0,Please set the material.
100,1100,1,Please set the equipment to be optimized first.
100,1100,2,Please set the equipment and materials.
100,1100,3,Special training
100,1100,4,
100,1101,0,Equipment conditions
100,1101,1,Lv%d ~
100,1101,2,Equipment to optimize
100,1101,3,Material (same equipment or optimized universal material)
100,1101,4,Lv%d ～%d
100,1101,5,Lv%d
100,1109,0,Do you specially train?
100,1109,1,Material items include one of the following items: \n \n-Items strengthened by training \n-Items with gems attached to gem sockets \n-Items with the effect of Sei Kom's amulet or Sogo Guard Medal \n \n Really special training will you do?

#Gem socket port
100,1110,0,Set equipment B.
100,1110,1,Please set equipment A first.
100,1110,2,Please set the equipment.
100,1110,3,Transplant
100,1110,4,Results after transplantation
100,1110,5,Transplant costs
100,1110,6,Please set the transplant material.
100,1111,0,
100,1111,1,(Target equipment)
100,1111,2,(Equipment with a gem socket to be transplanted)
100,1111,3,Transplant material
100,1111,4,Equipment A
100,1111,5,Equipment B
100,1112,0,Successful porting of gem sockets!
100,1112,1,Oops! \nFailed to port the gem socket!
100,1119,0,Would you like to port the gem socket?
100,1119,1,The \n gems that are addicted to equipment A (target equipment) will disappear. \nGems that are \n in Equipment B (equipment with a gem socket to be transplanted) will remain. \n \nEquipment B (equipment with a gem socket to be ported) \n will disappear after porting. \n \n Do you want to perform a gem socket port?

#Chat right-click menu
100,1150,0,You cannot perform any operation on your own remarks

#Ticket window
100,1160,0,MAC ticket
100,1160,1,Remaining number of plays
100,1160,2,Aggregation period
100,1160,3,days left
100,1160,4,%d/%d sheets
100,1160,5,%d/%d times
100,1160,6,%s ～%s
100,1160,7,%dD%dH

#NPC list window
100,1170,0,NPC list
100,1170,1,NPC name:
100,1170,2,Quest orders available:
100,1170,3,Quest orders accepted:
100,1170,4,Quest complete:
100,1170,5,Open NPC list

#casino
100,1180,0,N chip
100,1180,1,R chip

#Partner system related
100,1190,0,HP
100,1190,1,MP
100,1190,2,STR
100,1190,3,INT
100,1190,4,VIT
100,1190,5,PIE
100,1190,6,DEX
100,1190,7,LUK
100,1190,8,AGI
100,1190,9,Race
100,1190,10,Lv.
100,1190,11,skill
100,1190,12,Soul partner expansion frame
100,1190,13,Hersant Medal Frame
100,1190,14,NO PARTNER
100,1190,15,CP
100,1190,16,Total CP
100,1190,17,Maximum Lv.
100,1190,18,-

100,1190,20,The level is
100,1190,21, %d 
100,1190,22,I went up to!
100,1190,23,Bonus points
100,1190,24,* You can allocate the carried-over BP at any time.
100,1190,25,reset
100,1190,26,OK
100,1190,27,close
100,1190,28,+%d
100,1190,29,(%d)
100,1190,50,Would you like to level up this parameter?
100,1190,51,Do you want to close the BP allocation without confirming it? \n
100,1190,52,* You can allocate the carried-over BP at any time.

100,1191,0,EXP
100,1191,1,SG
100,1191,2,menu
100,1191,3,close
100,1191,4,switching
100,1191,5,?? (Level cap)
100,1191,6,shop
100,1191,7,Avatar equipment: None

100,1191,20,Full recovery in%d minutes
100,1191,21,+%d
100,1191,22,%d
100,1191,23,/
100,1191,24,Full recovery in%d seconds
100,1191,25,I returned from the search.

100,1191,50,Give a name
100,1191,51,BP allocation

100,1191,60,skill

100,1191,70,Partner gets EXP when you give a special item
100,1191,71,Increased intimacy with partners
100,1191,72,Giving exclusive items will increase intimacy with partners
100,1191,73,Your partner will talk to you
100,1191,74,View partner skill board
100,1191,75,Summon a partner ON/OFF

100,1191,91,Do you give%s? \n
100,1191,92,* One will be consumed.
100,1191,93,Do you praise%s?
100,1191,94,Decide on a partner name
100,1191,95,Please enter your name

100,1192,0,SG%1%d/%2%d
100,1192,1,(Summon cool time remaining%d seconds)
100,1192,2,%s:%s

100,1193,0,close
100,1193,1,Display switching
100,1193,2,reset
100,1193,3,Regular partner
100,1193,4,%s regular partner
100,1193,5,%s card

100,1193,99,Organization
100,1193,100,Swap
100,1193,101,Soul merge
100,1193,102,Card

100,1193,121,Order of acquisition
100,1193,122,Lv order
100,1193,123,By race name
100,1193,124,Naming order
100,1193,125,CP order
100,1193,126,SG order

100,1193,141,ascending order
100,1193,142,descending order

100,1193,161,Number of stores:
100,1193,162,Expand
100,1193,163,%s/%s
100,1193,164,Partner warehouse expansion shop

100,1194,0,Regular partner
100,1194,1,Swap
100,1194,2,Exploration partner
100,1194,3,Explore
100,1194,4,Searching
100,1194,5,Search complete
100,1194,6,Stop searching
100,1194,7,Do you want to search for%1%s?
100,1194,8,Required GOLD
100,1194,9,Bonus:
100,1194,10,Request total level
100,1194,11,Search time
100,1194,12,Request total parameters
100,1194,13,Items that can be acquired
100,1194,14,%1%02d:%2%02d:%3%02d
100,1194,15,depart
100,1194,16,Limit on the number of soul partners
100,1194,17,Failure
100,1194,18,success
100,1194,19,Great success
100,1194,20,Discovered items
100,1194,21,* Soul partner does not meet the required total parameters
100,1194,22,It is an unacquired item.
100,1194,23,"Do you really want to stop exploring? \n * If you cancel, you will not get any reward. \n SG will also be reduced."
100,1194,24,Expand the search partner frame
100,1194,25,Send a search completion email
100,1194,26,Search result:
100,1194,27,Completed !!
100,1194,28,List
100,1194,29,Bonus list
100,1194,30,Exploration party
100,1194,31,%s is searching

100,1194,50,"Since the total CP is over, summoning cannot be done as it is. \n Are you sure?"
100,1194,51,Do you want to search for%1%s?
100,1194,52,"At the end of the search, a \n search completion email will be sent to the registered email address of your account. \n * We will send you an email only if you are logged out of the game. \n * It may take about 30 minutes to send the email. \n * If you want to stop sending emails at the end of the search, please uncheck \n."

100,1194,100,None
100,1194,101,Number of acquired items%d times
100,1194,102,Earn EXP%d times
100,1194,103,Great success probability%d times
100,1194,104,Search time reduction%d%
100,1194,105,SG consumption decrease%d%

100,1194,111,Acquired items%1%d.%2%d times
100,1194,112,Earn EXP%1%d.%2%d times
100,1194,113,Great success probability%1%d.%2%d times

100,1194,120,
100,1194,121,Recommended Lv%d or higher
100,1194,122,Recommended Lv%d or less
100,1194,123,Search time%1%d:%2%d or more
100,1194,124,Search time%1%d: less than%2%d
100,1194,125,

100,1194,140,In the direction of Il Faro
100,1194,141,In the direction of Hersant
100,1194,142,Day:
100,1194,143,Month:
100,1194,144,fire:
100,1194,145,water:
100,1194,146,wood:
100,1194,147,Money:
100,1194,148,soil:

100,1195,0,Merge cost
100,1195,1,Money in possession
100,1195,2,Base card
100,1195,3,EXP
100,1195,4,Merge material
100,1195,5,Soul merge removes material partners
100,1195,6,reset
100,1195,7,Soul merge

100,1195,50,"After soul merging, there will be no material partner. \n Are you sure?"

100,1196,0,Carding cost
100,1196,1,Money in possession
100,1196,2,Partner to make a card
100,1196,3,The Lv of the carded soul partner drops to a certain value
100,1196,4,reset
100,1196,5,Make a card

100,1196,50,The Lv of the carded soul partner drops to a certain value. \n Are you sure?

100,1197,0,Unidentified
100,1197,1,White
100,1197,2,yellow
100,1197,3,Green
100,1197,4,Blue
100,1197,5,Red
100,1197,50,(%s)

100,1198,0,Unlearned

#slot
100,1200,0,start
100,1200,1,close

#Partner picture book system related
100,1210,0,Picture book
100,1210,1,List of partners
100,1210,2,Number of partners collected
100,1210,3,CP
100,1210,4,close
100,1210,5,?? ?? ??

100,1210,50,Wizardry
100,1210,51,Special

100,1210,100,%1%d/%2%d
100,1210,101,%d

#Class Advance
100,1220,1,%s pt
100,1220,2,%sAdPoint
100,1220,3,Advancement
100,1220,4,Rank%d
100,1220,5,close
100,1220,6,Do you remember this characteristic?
100,1220,7,AdPoint is for learning
100,1220,8,Is required.
100,1220,9,Do you forget this property?
100,1220,10,For oblivion
100,1220,11,I forgot%s.
100,1220,12,List of learning characteristics
100,1220,13,Upper limit AdPoint
100,1220,14,Upper limit AdPoint (M)
100,1220,15,%s/%s pt
100,1220,16,Point usage limit
100,1220,17,Weekly acquisition limit
100,1220,18,AdPoint is missing%d. \nYou need%d AdPoint for your current profession.

100,1221,1,effect
100,1221,2,Learning conditions
100,1221,3,Consumed AdPoint
100,1221,4,Soul rank
100,1221,5,Lv
100,1221,6,Effective for all occupations
100,1221,7,+%.0f
100,1221,8,-%.0f
100,1221,9,+%.1f
100,1221,10,-%.1f
100,1221,11,%s enhancement


100,1222,0,None
100,1222,1,HP (fixed)
100,1222,2,HP (ratio)
100,1222,3,MP (fixed)
100,1222,4,MP (ratio)
100,1222,5,AC when equipped with a shield
100,1222,6,Muscle strength
100,1222,7,Vitality
100,1222,8,Dexterity
100,1222,9,agile
100,1222,10,Intelligence
100,1222,11,Faith
100,1222,12,Good luck
100,1222,13,Bare hand attack power
100,1222,14,Dark device attack power
100,1222,15,Dagger attack power
100,1222,16,One-handed sword attack power
100,1222,17,Rapier attack power
100,1222,18,Two-handed sword attack power
100,1222,19,One-handed sword attack power
100,1222,20,Two-handed sword attack power
100,1222,21,One-handed hatchet attack power
100,1222,22,Two-handed ax attack power
100,1222,23,One-handed blunt instrument attack power
100,1222,24,Two-handed blunt instrument attack power
100,1222,25,One-handed cane attack power
100,1222,26,Two-handed cane attack power
100,1222,27,Spear attack power
100,1222,28,Bow attack power
100,1222,29,Crossbow attack power
100,1222,30,Gun attack power
100,1222,31,Musical instrument attack power
100,1222,32,Double-edged attack power
100,1222,33,Item rank that can be equipped with bare hands
100,1222,34,Item rank that can be equipped with dark equipment
100,1222,35,Item rank that can be equipped with a dagger
100,1222,36,Item rank that can be equipped with a one-handed sword
100,1222,37,Item rank that can be equipped with a piercing sword
100,1222,38,Item rank that can be equipped with a two-handed sword
100,1222,39,Item rank that can be equipped with a one-handed sword
100,1222,40,Item rank that can be equipped with a two-handed sword
100,1222,41,Item rank that can be equipped with a one-handed hatchet
100,1222,42,Item rank that can be equipped with a two-handed ax
100,1222,43,Item rank that can be equipped with a one-handed blunt instrument
100,1222,44,Item rank that can be equipped with a two-handed blunt instrument
100,1222,45,Item rank that can be equipped with a one-handed cane
100,1222,46,Item rank that can be equipped with a two-handed cane
100,1222,47,Item rank that can be equipped with a spear
100,1222,48,Item rank that can be equipped with a bow
100,1222,49,Item rank that can be equipped with a crossbow
100,1222,50,Item rank that can be equipped with a gun
100,1222,51,Item rank that can be equipped with musical instruments
100,1222,52,Item rank that can be equipped with double blades
100,1222,53,Fire attribute attack
100,1222,54,Water attribute attack
100,1222,55,Wind attribute attack
100,1222,56,Earth attribute attack
100,1222,57,Light attribute attack
100,1222,58,Darkness attack
100,1222,59,Fire attribute defense
100,1222,60,Water attribute defense
100,1222,61,Wind attribute defense
100,1222,62,Earth attribute defense
100,1222,63,Light attribute defense
100,1222,64,Darkness defense
100,1222,65,Fire attribute attack
100,1222,66,Water attribute attack
100,1222,67,Wind attribute attack
100,1222,68,Earth attribute attack
100,1222,69,Light attribute attack
100,1222,70,Darkness attack
100,1222,71,Fire attribute defense
100,1222,72,Water attribute defense
100,1222,73,Wind attribute defense
100,1222,74,Earth attribute defense
100,1222,75,Light attribute defense
100,1222,76,Darkness defense
100,1222,77,Poison attribute defense
100,1222,78,Paralysis resistance
100,1222,79,Petrification resistance
100,1222,80,Stun resistance
100,1222,81,Dark tolerance
100,1222,82,Sleep tolerance
100,1222,83,Silence tolerance
100,1222,84,Fascination resistance
100,1222,85,Confusion tolerance
100,1222,86,Fear tolerance
100,1222,87,Bind resistance
100,1222,88,Physical attack power
100,1222,89,Physical defense
100,1222,90,Magic attack power
100,1222,91,Magic defense
100,1222,92,weight
100,1222,93,MP consumption value
100,1222,94,OD value consumed
100,1222,95,Automatic recovery amount of OD
100,1222,96,Experience points acquired
100,1222,97,Get GOLD
100,1222,98,Movement speed (running)
100,1222,99,Movement speed (dash)
100,1222,100,Combo damage
100,1222,101,Amount of hate when attacking
100,1222,102,Amount of hate when attacked
100,1222,103,Resurrection success rate
100,1222,104,Trap release rate
100,1222,105,Damage correction rate in traps
100,1222,106,HP recovery amount by item
100,1222,107,Amount of HP recovered by magic
100,1222,108,Amount of HP recovered by magic
100,1222,109,%s effect added
100,1222,110,Buff enhancement
100,1222,111,%s acquisition
100,1222,112,MP consumption value
100,1222,113,OD value consumed
100,1222,114,Cast time
100,1222,115,Cool time
100,1222,116,Damage rate
100,1222,117,Grant effect time
100,1222,118,Give%s%d seconds
100,1222,119,Additional%s is added when casting
100,1222,120,Effect size increase/decrease
100,1222,121,Effect ID switching

100,1223,0,
100,1223,1,%
100,1223,2,Seconds
100,1223,3,Strengthening
100,1223,4,stage

100,1224,0,Standard
100,1224,1,Expert
100,1224,2,Master

#Random dungeon
100,1230,0,Show icon
100,1230,1,Breakthrough rate:
100,1230,2,%d%

100,1231,0,Departure
100,1231,1,Confluence
100,1231,2,The number of possession
100,1231,3,Which hierarchy do you want to start with?
100,1231,4,Maximum number of participants:%d
100,1231,5,Dungeon Buff:%s
100,1231,6,Hierarchy:%d
100,1231,7,Carry-on restrictions:%s
100,1231,8,Reward:
100,1231,9,■ Explanation
100,1231,10,Yes
100,1231,11,None
100,1231,12,CONTINUE
100,1231,13,%1%s%2%d layer
100,1231,14,%1%s Lv%2%d%3%s
100,1231,15,Buff:
100,1231,16,Number of monsters defeated:
100,1231,17,Number of gate captures:
100,1231,18,Number of items collected:
100,1231,19,Number of deaths:
100,1231,20,elapsed time
100,1231,21,%1%03d:%2%02d
100,1231,22,The number of possession
100,1231,23,* Capture period%1%d/%2%d/%3%d to%4%d/%5%d/%6%d
100,1231,24,Cumulative traversal time
100,1231,25,%1%03d:%2%02d
100,1231,26,%s sheets
100,1231,27,The dungeon capture evaluation will be updated when the final stage is cleared by adding up the evaluation personal bests of each stage.
100,1231,28,Resume
100,1231,29,NO DATA
100,1231,30,The party leader
100,1231,31,%1%s \n%2%s \n%3%d layer
100,1231,32,I decided.
100,1231,33,No items can be brought into this area.
100,1231,34,"Warning: If started, the suspended data will be discarded."
100,1231,35,Resume from.
100,1231,36,Wait for the party leader to select the area.
100,1231,37,The party leader has departed
100,1231,38,Member departure waiting
100,1231,39,The party leader is selecting an area.
100,1231,40,I am trying. Do you want to join?
100,1231,41,%1%d/%2%d
100,1231,42,EXPLORE
100,1231,43,Warning: Buffs granted inside the dungeon will disappear when the dungeon is cleared and retired.
100,1231,44,* Admission reception%1%d:%2%02d ~%3%d:%4%02d
100,1231,45,* Capture period From%1%d:%2%02d to%3%d:%4%02d

100,1231,50,normal

100,1231,60,Area information
100,1231,61,Strategy evaluation

100,1231,70,Obtained%d times!
100,1231,71,Gold coins
100,1231,72,Silver coin

100,1232,0,Defeat Monsters:
100,1232,1,Gate capture:
100,1232,2,Collected item acquisition rate:
100,1232,3,Number of deaths:
100,1232,4,Breaking time
100,1232,5,%1%03d:%2%02d

100,1232,50,-
100,1232,51,E
100,1232,52,D
100,1232,53,C
100,1232,54,B
100,1232,55,A
100,1232,56,S

100,1233,0,Police Mata bronze coin
100,1233,1,Data silver coin
100,1233,2,Athenian gold coins

100,1234,0,Number of monsters defeated:
100,1234,1,Number of gate captures:
100,1234,2,Number of items collected:
100,1234,3,Number of deaths:
100,1234,4,elapsed time
100,1234,5,%1%03d:%2%02d
100,1234,6,The record has been updated!
100,1234,7,Acquired
100,1234,8,Sheet
100,1234,9,??
100,1234,10,stage:

#Soul Fragment
100,1240,0,Soul fragment
100,1240,1,Purchase
100,1240,2,%d/%d
100,1240,3,\n It is stored in the Soul Fragment column of the skill tree.
100,1240,4,Skills are registered in this soul fragment. \n Do you really want to destroy it?
100,1240,5,The recorded fragment can be used for the skill inheritance frame when changing jobs. \nFragments cannot be reused. Do you want to store \n%s (Lv%d) in the \n fragment?
100,1240,6,A stone fragment that saves the specified skill for each skill level. \n Saved skills can be registered in the skill inheritance frame when changing jobs. \nThe stone fragments disappear after use.
100,1240,7,Do you want to throw away the soul fragment?
100,1240,8,"A soul fragment is used. If you inherit from the \nsoul fragment, the \nsoul fragment will be lost. \n Are you sure?"
100,1240,9,Soul Fragment Shop

#Enchantment effect statement
100,1250,1,Durability <color PARAM_UP2> ＋%.0f </color>
100,1250,2,Maximum weight <color PARAM_UP2> ＋%.2f </color>
100,1250,3,HP <color PARAM_UP2> ＋%.0f </color>
100,1250,4,MP <color PARAM_UP2> ＋%.0f </color>
100,1250,5,GP <color PARAM_UP2> ＋%.0f </color>
100,1250,6,STR <color PARAM_UP2> ＋%.0f </color>
100,1250,7,VIT <color PARAM_UP2> ＋%.0f </color>
100,1250,8,DEX <color PARAM_UP2> ＋%.0f </color>
100,1250,9,AGI <color PARAM_UP2> ＋%.0f </color>
100,1250,10,INT <color PARAM_UP2> ＋%.0f </color>
100,1250,11,PIE <color PARAM_UP2> ＋%.0f </color>
100,1250,12,LUK <color PARAM_UP2> ＋%.0f </color>
100,1250,13,Physical attack power <color PARAM_UP2> ＋%.0f </color>
100,1250,14,Physical defense <color PARAM_UP2> ＋%.0f </color>
100,1250,15,Magic attack power <color PARAM_UP2> ＋%.0f </color>
100,1250,16,Magic defense <color PARAM_UP2> ＋%.0f </color>
100,1250,17,Slash attribute attack power <color PARAM_UP2> ＋%.0f </color>
100,1250,18,Hitting attribute attack power <color PARAM_UP2> ＋%.0f </color>
100,1250,19,Sudden attribute attack power <color PARAM_UP2> ＋%.0f </color>
100,1250,20,Slash attribute defense power <color PARAM_UP2> ＋%.0f </color>
100,1250,21,Strike attribute defense <color PARAM_UP2> ＋%.0f </color>
100,1250,22,Sudden attribute defense power <color PARAM_UP2> ＋%.0f </color>
100,1250,23,Fire attribute attack <color PARAM_UP2> ＋%.0f </color>
100,1250,24,Water attribute attack <color PARAM_UP2> ＋%.0f </color>
100,1250,25,Wind attribute attack <color PARAM_UP2> ＋%.0f </color>
100,1250,26,Earth attribute attack <color PARAM_UP2> ＋%.0f </color>
