#id,item_type,quality,_?????_???????,?????????,3,es_hand_r,es_hand_l,es_quiver,?????,?????,?????,??????,??????,??????,?????,es_?????,??_?????,?????,es_??????,es_avatar_head,es_avatar_body,es_avatar_legs,es_avatar_arms,es_avatar_feet,es_avatar_mantle,req_hum_m,req_hum_f,req_elf_m,req_elf_f,req_dwf_m,req_dwf_f,req_por_m,req_por_f,req_gnm_m,req_gnm_f,???????,req_thief,req_mage,????,??_???,req_neutral,??_??,40,41,req_str,req_vit,req_dex,req_agi,req_int,req_pie,req_luk,req_soul_rank,??????,?????,51,52,53,???????,???????,?????,56,pdef_fire,pdef_water,pdef_wind,pdef_earth,pdef_light,pdef_dark,63,64,65,matk_fire,????????,matk_wind,matk_earth,??????,matk_dark,72,73,74,75,76,??_hp,??_mp,??_str,??_vit,??_dex,??_agi,??_int,????,??_luk,res_poison,res_paralyze,????,res_faint,??_?????,res_sleep,??_?????,??????,res_confusion,????,96,????????,status_percent,????????,?????????,??????,102,103,104,????????,no_storage,no_discard,?????,????,?????????,??????,????????,??,????,?????118,?????119,?????120,?????121,?????122,?????123,?????124,?????125,?????126,?????127,?????128,?????129,?????130,??????,req_ninja,req_bishop,req_lord,?????135,?????136,?????137,?????138,?????139,?????140,req_???,req_alchemist,??,??,?????ID,????,???,??
90031105,AVATAR,NONE, ??????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031106,AVATAR,NONE, ?????????(???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031107,AVATAR,NONE, ??????(???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031108,AVATAR,NONE, ????? ??? (????),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031109,AVATAR,NONE, ??????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031110,AVATAR,NONE, ??????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,2,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031111,AVATAR,NONE, ??????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031112,AVATAR,NONE, ?????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031113,AVATAR,NONE, ????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031114,AVATAR,NONE, ????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031115,AVATAR,NONE, ???????????(???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031116,AVATAR,NONE, ?????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031117,AVATAR,NONE, ???? ??? ??? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031118,AVATAR,NONE, full ????????????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031119,AVATAR,NONE, ?????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031120,AVATAR,NONE, ??????? (????),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031121,AVATAR,NONE, ???????? (???),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031500,SPHERE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031501,SPHERE,NONE,????????(F),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031502,SPHERE,NONE,????????(M),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031503,SPHERE,NONE,??????(T),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031504,SPHERE,NONE,????????(P),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031801,AVATAR,NONE,??????(????),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031901,SPHERE,NONE,?????�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031902,SPHERE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031903,SPHERE,NONE,???????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031904,SPHERE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031905,SPHERE,NONE,??????�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031906,SPHERE,NONE,?????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031907,SPHERE,NONE,????? ????? ????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031908,SPHERE,NONE,????????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031909,SPHERE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031910,SPHERE,NONE,????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031911,SPHERE,NONE,???????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031912,SPHERE,NONE,????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031913,SPHERE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031914,SPHERE,NONE,???�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031915,SPHERE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031916,SPHERE,NONE,????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031917,SPHERE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031918,SPHERE,NONE,??????�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031919,SPHERE,NONE,?????�????�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031920,SPHERE,NONE,CBT ????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031921,SPHERE,NONE,OBT????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031922,AVATAR,NONE,???????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031923,AVATAR,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,7,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031924,SPHERE,NONE,??????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
90031925,SPHERE,NONE,??????�???�????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,90031007,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
