# MainID,SubID,StringID,文字列
#基本,,,
100,471,18,Effects
100,471,19,Screen Brightness
100,471,20,Popup Delay (Seconds)
100,471,21,1024 x 768
100,471,22,1152 x 864
100,471,23,1280 x 960
100,471,24,1600 x 1200
100,471,25,Soul Name + Name
100,471,26,Title + Name
100,471,27,Show All
100,471,28,Show only when changes
100,471,29,Always Show
100,471,30,Show All
100,471,31,Show Simple
100,471,32,Hide
100,471,33,%1%d × %2%d
100,472,0,Volume
100,472,1,Music Volume
100,472,2,Effect Volume
100,472,3,Your Character Voice Volume
100,472,4,Other Characters Voice Volume
100,472,5,Mute
100,472,6,Play Music
100,472,7,Play Effect
100,472,8,Play Own Character Voice
100,472,9,Play Other Characters Voice
100,473,0,Check for Gamepads
100,473,1,Assign control keys
100,473,2,Show
100,473,3,Assign
100,473,4,No gamepads found. Please verify it\'s connection.
100,473,5,Pad Control
100,473,6,Keyboard Control
100,473,7,Settings
100,473,8,Sheathed
100,473,9,Drawn
100,473,10,Shared
100,473,11,Pad Control 1
100,473,12,Pad Control Custom
100,473,13,Keyboard Control 1
100,473,14,Keyboard Control 2
100,473,15,Keyboard Control Custom
100,473,16,You can\'t set the same settings for shared mode and weapon sheathed and drawn mode.
100,473,17,Some buttons have not been assigned
100,473,18,Choose a button which you want to assign the function to
100,473,19,* Press ESC to Cancel * \n* Press Enter Key to Clear *
100,473,20,* Press Enter Key to Clear *
100,473,21,Checking for gamepad.\n Press Start and Select together or the ESC key to exit.
100,473,50,Triangle
100,473,51,Cross
100,473,52,Circle
100,473,53,Square
100,473,54,Select
100,473,55,Start
100,473,56,Left
100,473,57,Up
100,473,58,Right
100,473,59,Down
100,473,60,L1
100,473,61,L2
100,473,62,L3
100,473,63,R1
100,473,64,R2
100,473,65,R3
100,473,66,Show button number
100,473,67,Unassigned
100,473,100,Jump
100,473,101,Crouch
100,473,102,Dash
100,473,103,Attack
100,473,104,Step
100,473,105,Guard
100,473,106,Action
100,473,107,Cancel
100,473,108,Toggle Map
100,473,109,Show Full Map
100,473,110,Target On / Off
100,473,111,Select Target Area
100,473,112,Choose Target Friend Mode
100,473,113,Select Right Target
100,473,114,Select Left Target
100,473,115,Main Menu
100,473,116,Sheath / Draw Weapon
100,473,117,Open Shortcuts
100,473,118,Toggle Shortcuts
100,473,119,Open Shortcuts 1
100,473,120,Open Shortcuts 2
100,473,121,Open Shortcuts 3
100,473,122,Open Shortcuts 4
100,473,123,Use Skill
100,473,124,Cancel Casting
100,473,125,Walk
100,473,126,Inventory
100,473,127,Character Window
100,473,128,Skill Window
100,473,129,Friend Window
100,473,130,Union Window
100,473,131,Mission Window
100,473,132,Option Window
100,473,133,Save Screenshot
100,473,134,Move Character Left
100,473,135,Move Character Forward
100,473,136,Move Character Right
100,473,137,Move Character Back
100,473,138,Zoom Camera In
100,473,139,Zoom Camera Out
100,473,140,Toggle UI
100,473,141,Free Shortcuts 1
100,473,142,Free Shortcuts 2
100,473,200,Unassigned
100,473,201,Pad Button
100,473,202,Alt+
100,473,203,Settings
100,473,204,Confirm
100,473,205,
100,473,206,Confirm
100,474,0,Community
100,474,1,Deny Trade
100,474,2,Deny Party Invitation
100,474,3,Deny Friend Request
100,474,4,Notify Friends On Login
100,474,5,Status Setting
100,474,6,Camera
100,474,7,Reverse Camera (Y)
100,474,8,Reverse Camera (X)
100,474,9,Log Settings
100,474,10,Message Filter Settings
100,474,11,Message Color Settings
100,474,12,Display Time / Display Lines
100,474,13,Settings
100,474,14,Hurt only criminals
100,474,15,

100,474,50,Online
100,474,51,Offline
100,474,52,Away

100,475,0,Assignment 1
100,475,1,Assignment 2
100,475,2,Button %d
100,475,3,Please place in the positions indicated on the chart.
100,475,4,Movement Control
100,475,5,Camera Controls
100,475,6,Axis Settings
100,475,7,Preset 1
100,475,8,Preset 2
100,475,9,Custom
100,475,10,Configuring X-Axis for the Left Analog Stick. \nMove the Left Analog Stick all the way to \nthe left or right and press a button on \nthe gamepad.
100,475,11,Configuring Y-Axis for the Left Analog Stick.\nMove the Left Analog Stick all the way to \nthe top or bottom and press a button on \nthe gamepad.
100,475,12,Configuring X-Axis for the Right Analog Stick. \nMove the Right Analog Stick all the way to \nthe left or right and press a button on \nthe gamepad.
100,475,13,Configuring Y-Axis for the Right Analog Stick. \nMove the Right Analog Stick all the way to \nthe top or bottom and press a button on \nthe gamepad.
100,475,14,A
100,475,15,B
100,475,16,C
100,475,17,D
100,475,18,E
100,475,19,F
100,475,20,G
100,475,21,H
100,475,22,I
100,475,23,J
100,475,24,K
100,475,25,L

100,476,0,%s
100,476,1,NoAA None
100,476,2,2x MSAA Low
100,476,3,4x MSAA High
100,476,4,8x MSAA Best
											 

100,477,0,Do not display the same content
100,477,1,? type =%d

100,479,0,Hurt only criminals setting removed
100,479,1,Hurt only criminals setting applied
100,479,2,Quest Guide has been deactivated.
100,479,3,Quest Guide activated.

#Lost Soul Related
100,490,0,You may choose an additional %d items.
100,490,1,Continue to new character with these settings?

100,490,10,Show All Items
100,490,11,Show Forging Items


#Training related
100,510,0,%s Forge Result
100,510,1,Forge Cost
100,510,2,Forge Success Rate
100,510,3,Forging Items
100,510,4,Forging Support Items
100,510,5,Forge
100,510,6,Cancel
100,510,7,Attack
100,510,8,Durability
100,510,9,Hardness
100,510,10,Magic Defense
100,510,11,Defense
100,510,12,Magic Attack
100,510,13,Display Refining Stone
100,511,0,Unable to use this item for forging!
100,511,1,No forge items available!
100,511,2,"Hey, if you\'re not buying anything, get out of here!"
100,511,3,Unable to use this forging stone
100,511,4,Forging stone already set
100,512,0,Forge Complete!
100,512,1,Uh oh!  \nForge Failed!
100,512,2,Forge Failed!
100,513,0,Success guaranteed!
100,513,1,Not a bad success rate
100,513,2,A little worried
100,513,3,Only luck can save you
100,513,4,Easy to fail
100,513,5,Really easy to fail
100,513,6,Probably fail
100,513,7,Believe in miracles
100,513,8,Praying to God
100,513,99,Please set a Forging Stone
100,513,100,First set a piece of equipment
100,513,101,Set a piece of equipment and forging stone
100,515,0,Equipment to be forged
100,515,1,Forging Items
100,515,2,Support Item
100,515,3,Master's Response:
100,515,4,Successful
100,515,5,Physical Attack
100,515,6,Magic Attack
100,515,7,Physical Defense
100,515,8,Magic Defense
100,515,9,Max Durability
100,515,10,Hardness
100,515,11,(+%d)
100,515,12,(-%d)
100,515,13,Reset All
100,515,14,Forge
100,515,15,%d
100,515,16,(+%d.
100,515,17,%d.
100,515,18,)
100,515,19,Weight
100,515,20,%1%d.%2%d
100,515,21,(-%1%d.%2%d)
100,515,22,%02d
100,515,23,GP
100,515,24,Range Distance
100,515,25,Accumulation Speed
100,515,26,Loading Speed


# Arcane related
100,516,0,Equipment
100,516,1,Secret Art Stones
100,516,2,Parameter
100,516,3,Current Value
100,516,4,Area
100,516,5,Physical Attack
100,516,6,Physical Defense
100,516,7,Magic Attack
100,516,8,Magical Defense
100,516,9,Max Durability
100,516,10,Weight
100,516,11,GP
100,516,12,Reset All
100,516,13,Secret Art
100,516,14,Total Cost
100,516,15,%d.
100,516,16,%02d
100,516,17,(+%d.
100,516,18,(-%d.
100,516,19,)
100,516,20,%d
100,516,21,(+%d
100,516,22,(-%d
100,516,23,Range distance
100,516,24,Accumulation speed
100,516,25,Loading speed
100,516,100,I succeeded in arcane art!
100,516,101,Oops! \n I failed in mystery!
100,516,102,I failed in mystery!
100,516,103,Set the equipment and arcane stones.
100,516,104,Please set the equipment first.
100,516,105,* Parameters in parentheses are displayed before training correction.

#Enchantment grant related (equipment customization)
100,517,0,Equipment to be given
100,517,1,Material
100,517,2,Support items
100,517,3,Please set the equipment and materials.
100,517,4,cost
100,517,5,Grant effect
100,517,6,Please set the equipment to be given first.
100,517,7,Grant cost
100,517,8,Grant
100,517,9,\nThe base enchantment attached to the equipment will be overwritten.
100,517,10,Do you want to remove the base enchantment attached to the equipment?
100,517,11,Do you want to remove all \n sub-enchantments attached to the equipment?
100,517,100,Succeeded in granting [%s]!
100,517,101,Succeeded in inheriting [%s]!
100,517,102,Failed to grant [%s]!
100,517,103,Failed to inherit [%s]!
100,517,104,It did not disappear due to the effect of protection.
100,517,105,Removed the base effect!
100,517,106,Removed sub-effects!
100,517,110,Please set the scroll.
100,517,111,Please set the equipment first.
100,517,112,Set the equipment and scroll.
100,517,113,I guarantee success!
100,517,114,"The retention rate is about this, but what do you do?"

#Enchantment drawing related (equipment customization)
100,518,0,Equipment
100,518,1,item
100,518,2,Scroll to create
100,518,3,Extraction
100,518,4,Extraction cost
100,518,5,Base enchantment
100,518,6,Sub-enchantment
100,518,7,[%s]
100,518,10,Set the equipment and scroll.
100,518,11,Please set the scroll.
100,518,12,Please set the equipment.
100,518,13,Select the enchantment you want to extract.
100,518,14,Do you want to extract this enchantment?
100,518,20,Do you want to extract the enchantment [%s]?
100,518,21,Extract the enchantment [%s] and engrave it in the \nscroll!

#Assist rank related
100,520,0,Acquired Assist Rank
100,520,1,About Receiving Lost Bonuses</br>The items you have chosen can be received from Isic </br>after inheriting or reincarnating</br>
100,520,2,<color RED>*Any items not received by your next inheritance or reincarnation will be lost.

#Map window related
100,530,0,Current Location:　%1%c%2%d


#Logout related
100,540,0,Return to Title
100,540,1,Return to Character Select
100,540,2,Exit the Game
100,540,3,Return to Soul Selection Screen

100,540,10,Cancel
100,540,20,Return to Title in %d seconds
100,540,21,Return to Character Select in %d seconds
100,540,22,%d seconds to exit the game.
100,540,23,%d seconds to return to Soul Selection Screen

100,540,30,"If you logout in Soul Form in a dungeon, your items will remain on your corpse and may be</br>looted by the other characters or monsters. Are you sure you want to logout? "
100,540,31,"If you logout in Soul Form in a dungeon, your items will remain on your corpse and may be</br>looted by the other characters or monsters. Are you sure you want to logout? "


#City/channel selection related
100,550,0,Connecting
100,550,1,Choose a channel
100,550,2,Choose a location
100,550,3,Cancel
100,550,4,Select Channel

#Soul rank related
100,560,0,Rank %d Bonuses
100,560,1,Rank %d Bonus Details
100,560,2,Soul Rank raised to level %d
100,560,3,Soul Rank
100,560,4,Soul Points
100,560,5,%d
100,560,6,%1%d/%2%d
100,560,7,Show Blessings
100,560,8,%1%d/? (Level Cap)
100,560,9,%1%s/%2%s
100,560,10,%1%s/? (Level Cap)

#Soul Material Related
100,561,0,Life
100,561,1,Reincarnation
100,561,2,Lawful
100,561,3,Chaos
100,561,4,Not enough Soul Material
100,561,5,You may pay the remaining Soul Material with\n[Remaining: %1%d: Life%2%d]
100,561,6,Not enough
100,561,7,Inventory is full!
100,561,8,You are unable to carry any more.\nOrganize your inventory and come back again.
100,562,0,Soul Material Acquired
100,562,1,Choose an item to give

100,565,0,Received %2%d of Soul Material %1%s
100,565,1,Soul Material %1%s %2%d
100,565,2,Lost %2%d of Soul Material %1%s

#Adventurer medal related
100,566,0,Adventurer medal
100,566,1,Necessary adventurer medal
100,566,2,The number of possession
100,566,3,Necessary Athenian gold coins
100,566,4,Necessary data silver coins
100,566,5,Athenian gold coin possession
100,566,6,Number of data silver coins
100,566,50,Adventurer medal
100,566,51,Adventurer medal
100,566,52,Adventurer medal
100,566,53,Athenian gold coin possession
100,566,54,Number of data silver coins
100,566,100,%d
100,566,101,/
100,566,102,Sheet

#Dungeon selection related
100,570,0,Destination
100,570,1,Channel
100,570,2,Difficulty: %u
100,570,3,%1%u/%2%u
100,570,4,Channel %d
100,570,5, %d  \n
100,570,6, %d  
100,570,7,
100,579,0,This channel is full.
100,579,1,Leave for %2%s in %1%s?
100,579,2,Please choose a channel.
100,579,3,Waiting for the Leader to Depart.\nYour departure will be cancelled if you leave the area around the gate.

#Past log selection related
100,580,0,All
100,580,1,Battle
100,580,2,Conversation
100,580,3,System

#Character selection related
100,590,0,%s\n
100,590,1,LV.%d\n
100,590,2,%s
100,590,3,Create New
100,590,4,Life Record
100,590,5,Buy


100,590,10,Character cannot be deleted since no character exists
100,590,11,You cannot delete your Soul unless\nyou delete all characters on the Soul beforehand.
100,590,12,This character has been lost and cannot be used for adventuring.
100,590,13,Please choose a character
100,590,14,Please choose a character to delete
100,590,15,Character cannot be renamed since no character exists

100,590,20,<color NOTIFY>You do not have enough SC.\n\nPress the Charge button to open the Buy SC screen.</color>
100,590,21,"Are you sure you want to add a character slot? <color ITEM>Note that if you delete your Soul, all added character slots will be deleted as well.</color>"
100,590,22,Purchased Character Slot 
100,590,23,"Adding one character slot. \n<color ITEM>If you delete your Soul, all added character slots will be deleted as well.</color>"
100,590,24,Add Character Slot
100,590,25,Unable to buy Character Slot.
100,591,0,Returning to Soul Selection

#New character selection related
100,595,0,%s \n
100,595,1,LV.%d%s%s%s
100,595,2,%s
100,595,3,Create New
100,595,4,Life Record
100,595,5,Buy
100,595,6,New creation is possible
100,595,7,You can increase the character frame with RG
100,595,10,Lv%d
100,595,11,%s%s
100,595,12,Character name change procedure in progress (%s)


#Text tag
100,600,0,Seconds
100,600,1,Minutes
100,600,2,Hours
100,600,3,Days

100,600,10,%1%04d/%2%02d/%3%02d %4%2d:%5%02d
100,600,11,%1%d%2%s

#Buff balloon relations
100,620,0,Remaining
100,620,10,Expires %s
100,620,11,Or
100,620,12,effect expires

#Gem's balloon relations
100,625,0,HP<color PARAM_UP2>＋%.0f</color>
100,625,1,MP<color PARAM_UP2>＋%.0f</color>
100,625,2,STR<color PARAM_UP2>＋%.0f</color>
100,625,3,VIT<color PARAM_UP2>＋%.0f</color>
100,625,4,DEX<color PARAM_UP2>＋%.0f</color>
100,625,5,AGI<color PARAM_UP2>＋%.0f</color>
100,625,6,INT<color PARAM_UP2>＋%.0f</color>
100,625,7,PIE<color PARAM_UP2>＋%.0f</color>
100,625,8,LUK<color PARAM_UP2>＋%.0f</color>
100,625,9,Fire Attack<color PARAM_UP2>＋%.0f</color>
100,625,10,Water Attack<color PARAM_UP2>＋%.0f</color> 
100,625,11,Air Attack<color PARAM_UP2>＋%.0f</color> 
100,625,12,Earth Attack<color PARAM_UP2>＋%.0f</color> 
100,625,13,Light Attack<color PARAM_UP2>＋%.0f</color> 
100,625,14,Dark Attack<color PARAM_UP2>＋%.0f</color> 
100,625,15,Fire Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,16,Water Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,17,Air Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,18,Earth Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,19,Light Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,20,Dark Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,21,Poison Resistance<color PARAM_UP2>＋%.0f</color>
100,625,22,Paralyze Resistance<color PARAM_UP2>＋%.0f</color>
100,625,23,Petrify Resistance<color PARAM_UP2>＋%.0f</color> 
100,625,24,Faint Resistance<color PARAM_UP2>＋%.0f</color>
100,625,25,Blind Resistance<color PARAM_UP2>＋%.0f</color>
100,625,26,Sleep Resistance<color PARAM_UP2>＋%.0f</color>
100,625,27,Silence Resistance<color PARAM_UP2>＋%.0f</color>
100,625,28,Charm Resistance<color PARAM_UP2>＋%.0f</color>
100,625,29,Confusion Resistance<color PARAM_UP2>＋%.0f</color>
100,625,30,Fear Resistance<color PARAM_UP2>＋%.0f</color>
100,625,31,Increase Hate<color PARAM_UP2>＋%.0f%%</color> 
100,625,32,Decreases Hate <color PARAM_UP2>-%.0f%%</color> 
100,625,33,Increase Heal Spell Effect<color PARAM_UP2>＋%.1f%%</color> 
100,625,34,Increase Heal Effect<color PARAM_UP2>＋%.1f%%</color> 
100,625,35,MP recovered with camp<color PARAM_UP2>＋%.0f%%</color> 
100,625,36,HP recovered with camp<color PARAM_UP2>＋%.0f%%</color> 
100,625,37,Physical Defense<color PARAM_UP2>＋%.0f</color> 
100,625,38,Magic Defense<color PARAM_UP2>＋%.0f</color> 
100,625,39,Physical Attack<color PARAM_UP2>＋%.0f</color> 
100,625,40,Magic Attack<color PARAM_UP2>＋%.0f</color> 
100,625,41,OD recovered<color PARAM_UP2>＋%.0f%%</color> 
100,625,42,Max Weight<color PARAM_UP2>＋%.1f</color> 
100,625,43,Decrease GP Damage <color PARAM_UP2>-%.0f%%</color> 
100,625,44,Disarm Rate of treasure box <color PARAM_UP2>＋%.0f%%</color> 
100,625,45,OD decrement of step <color PARAM_UP2>-%.0f%%</color> 
100,625,46,OD decrement of dash <color PARAM_UP2>-%.0f%%</color> 
100,625,47,Player Casted Revival Magic Success Rate<color PARAM_UP2>＋%.0f%%</color>
100,625,48,Increase Looted Time<color PARAM_UP2>＋%.1f秒</color> 
100,625,49,HP <color PARAM_UP2> +%1%.0f </color> Poison resistance <color PARAM_UP2> +%2%.0f </color>
100,625,50,HP <color PARAM_UP2> +%1%.0f </color> Paralysis resistance <color PARAM_UP2> +%2%.0f </color>
100,625,51,HP <color PARAM_UP2> +%1%.0f </color> Petrification resistance <color PARAM_UP2> +%2%.0f </color>
100,625,52,HP <color PARAM_UP2> +%1%.0f </color> Stun resistance <color PARAM_UP2> +%2%.0f </color>
100,625,53,HP <color PARAM_UP2> +%1%.0f </color> Darkness resistance <color PARAM_UP2> +%2%.0f </color>
100,625,54,MP <color PARAM_UP2> +%1%.0f </color> Sleep tolerance <color PARAM_UP2> +%2%.0f </color>
100,625,55,MP <color PARAM_UP2> +%1%.0f </color> Silence resistance <color PARAM_UP2> +%2%.0f </color>
100,625,56,MP <color PARAM_UP2> +%1%.0f </color> Fascination resistance <color PARAM_UP2> +%2%.0f </color>
100,625,57,MP <color PARAM_UP2> +%1%.0f </color> Fear resistance <color PARAM_UP2> +%2%.0f </color>
100,625,58,Fire/water attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,59,Wind/ground attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,60,Fire/Water/Wind Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,61,Fire/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,62,Water/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,63,Wind/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,64,Earth/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,65,Ranged attack range extension <color PARAM_UP2> +%1%.0f%</color>
100,625,66,Bow storage speed & gun loading speed increase <color PARAM_UP2> +%1%.0f%</color>
100,625,67,Animal killer <color PARAM_UP2> +%1%.0f%</color>
100,625,68,Plant killer <color PARAM_UP2> +%1%.0f%</color>
100,625,69,Humanoid killer <color PARAM_UP2> ＋%1%.0f%</color>
100,625,70,Ajin Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,71,Beastman Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,72,Devil Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,73,Zombies Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,74,Material killer <color PARAM_UP2> +%1%.0f%</color>
100,625,75,God Beast Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,76,Spirit Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,77,HP recovery at the time of attack <color PARAM_UP2> +%1%.0f </color>
100,625,78,Hard hit rate increase <color PARAM_UP2> +%1%.0f%</color>
100,625,79,Ignore defense <color PARAM_UP2> +%1%.0f%</color>
100,625,80,Reduced casting time <color PARAM_UP2> －%1%.0f%</color>
100,625,81,Skill consumption MP <color PARAM_UP2> －%1%.0f%</color>
100,625,82,Skill consumption OD <color PARAM_UP2> －%1%.0f%</color>
100,625,83,Skill recast time <color PARAM_UP2> －%1%.0f%</color>
100,625,84,Hate reduction when damaged <color PARAM_UP2> －%1%.0f%</color>
100,625,85,OD natural recovery upper limit <color PARAM_UP2> +%1%.0f </color>
100,625,86,OD natural recovery amount <color PARAM_UP2> +%1%.0f </color>
100,625,87,GP maximum value <color PARAM_UP2> +%1%.0f </color>
100,625,88,Trap damage <color PARAM_UP2> －%1%.0f%</color>
100,625,89,MP <color PARAM_UP2> +%1%.0f </color> Confusion resistance <color PARAM_UP2> +%2%.0f </color>
100,625,90,Fire/Wind Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,91,Water/ground attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,92,Provocation skill effect increase <color PARAM_UP2> +%1%.0f%</color>
100,625,93,Combo bonus <color PARAM_UP2> +%1%.0f%</color>
100,625,94,Tolerance to abnormal physical conditions <color PARAM_UP2> +%1%.0f </color>
100,625,95,Tolerance to abnormal mental conditions <color PARAM_UP2> +%1%.0f </color>
100,625,96,Physical attack power at the front <color PARAM_UP2> +%1%.0f%</color>
100,625,97,Observation success rate <color PARAM_UP2> ＋%1%.0f%</color>
100,625,98,MP recovery at the time of attack <color PARAM_UP2> +%1%.0f </color>
100,625,99,All attack attributes <color PARAM_UP2> +%1%.0f </color>
100,625,100,Physical attack power <color PARAM_UP2> +%1%.0f%</color>
100,625,101,Magic attack power <color PARAM_UP2> +%1%.0f%</color>
100,625,102,Physical defense <color PARAM_UP2> +%1%.0f%</color>
100,625,103,Magic defense <color PARAM_UP2> +%1%.0f%</color>
100,625,104,Fire attribute additional attack
100,625,105,Water attribute additional attack
100,625,106,Wind attribute additional attack
100,625,107,Earth attribute additional attack
100,625,108,Light attribute additional attack
100,625,109,Darkness additional attack
100,625,110,Non-attribute additional attack
100,625,111,shock wave
100,625,112,Slash
100,625,113,Satiety reduction rate due to traps <color PARAM_UP2> －%1%.0f%</color>
100,625,114,<Color PARAM_UP2>%1%.0f </color>%chance of fullness <color PARAM_UP2> +%2%.0f </color> at the time of attack
100,625,115,HP <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,116,MP <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,117,STR <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,118,VIT <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,119,DEX <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,120,AGI <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,121,INT <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,122,PIE <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,123,LUK <color PARAM_UP2> +%1%.0f </color> [CP]

#Talk egg creation relationship
100,630,0,Please choose a name for this Talk Ring
100,630,1,Enter a name
100,630,2,You already have a master talk ring and may not create another
100,630,3,Choose the name of the Talk Ring you wish to change.  <color ITEM>Old Talk Ring Name: %s</color>
100,631,0,Roll completed
100,631,1, of


100,632,0,The name of your old Talk Ring must be changed as it is the same as another Talk Ring.
100,632,1,Are you sure you want to name the talk ring <color PARAM_UP>%s</color>?
100,632,2,Are you sure you want to change the talk ring name to <color PARAM_UP>%s</color>?


#Chat relationship
100,640,0,To
100,640,1,:
100,640,2,From
100,640,3,(
100,640,4,)
100,640,5,All [%d:
100,640,6,Failed to whisper
100,640,7,%s is already on your Black List
100,640,8,Register <color PARAM_UP>%s</color> to your Black List?
100,640,9,%s has been poisoned
100,640,10,%s has recovered from poison
100,640,100,%1%c%2%d

100,641,0,<%1%s>%2%s
100,641,1,<%1%s　%2%s>%3%s
100,641,2,<%1%s>%2%s

100,642,0,SHOW
100,642,1,[CHAT]
100,642,2,[WINDOWS]
100,642,3,[TABS]
100,642,4,[FILTER-ATTRIBUTE]-[BEGIN]
100,642,5,[FILTER-ATTRIBUTE]-[END]
100,642,6,chat.dat




#Caution message related
100,650,0,It is considered a crime to attack other players or NPCs.\nSheath your sword in town for your own safety.
100,651,0,Status weakened due to condition decrease
100,651,1,Status improved due to condition improvement
100,652,0, (At the Bottom)
100,652,1, (Terrible)
100,652,2, (Unwell)
100,652,3, (Normal)
100,652,4, (Good)
100,652,5, (Excellent)
100,653,0,No Dash / Stat Decrease (L)
100,653,1,Status Decrease (Large)
100,653,2,Status Decrease (Small)
100,653,3,
100,653,4,Status Increase (Small)
100,653,5,Status Increase (Large)
100,654,0,At the Bottom
100,654,1,Terrible
100,654,2,Unwell
100,654,3,Normal
100,654,4,Well
100,654,5,Excellent
100,655,1,It's the limit ...
100,655,2,"I'm terribly hungry, I'll be stuck"
100,655,3,I'm feeling hungry ...



#Gold relationship
100,660,0,You received %lld gold

#Blacklist relations
100,670,0,The last 20 PKs and thefts you received will be saved.\nLocked items will be saved even if the list goes over 20. You may do up to 10.
100,670,1,PK %d Times  
100,670,2,"Thefts: %1%d Times, %2%d Items  "
100,670,3,Failed Thefts
100,670,4,%1%d/%2%d/%3%d
100,670,5,%1%s%2%s

#Email related
100,680,0,Received Mails
100,680,1,Sent Messages
100,680,2,Send this mail?
100,680,3,You have not entered your Soul Name
100,680,4,You have not entered a title
100,680,5,You have not entered a message
100,680,6,The Soul Name does not exist
100,680,7,Delete this mail?
100,680,8,Re:
100,680,9,Do you want to reset the entered contents?
100,681,0,Sender
100,681,1,Title
100,681,2,Content
100,681,3,Transferred Items
100,681,4,Transferred Money
100,681,5,Discard
100,681,6,Mass Delete
100,681,7,Open
100,681,8,Send
100,681,9,Receive
100,681,10,Recipient
100,681,11,Reset
100,681,12,%d items
100,681,13,Messages Received
100,681,14,Receive Messages
100,681,15,Sent Messages
100,681,16,Create Message
100,681,17,Reply
100,681,18,Reset
100,681,19,Delete this mail?
100,681,20,Delete all unprotected mails?
100,681,21,Mail Received
100,681,22,How much do you want to send?
100,681,23,Mail Sent
100,681,24,How much do you want to send?
100,681,25,%1%d/%2%d/%3%d %4%02d:%5%02d
100,681,26,%d


#Friend list relationship
100,690,0,Whisper
100,690,1,Party Invitations
100,690,2,Move
100,690,3,Delete
100,690,4,Join Party
100,690,5,Friend Request
100,690,6,Union Invitations
100,691,0,Move to the same channel as %1%s %2%s?
100,691,1,Delete %s from your Friend List?
100,691,2,Add %1%s %2%s to your Friend List?
100,691,3,\nNote:\nAll characters on the same Soul Name will be added to your Friend List!\n
100,691,4,Received a Friend Request from %1%s %2%s.
100,692,0,Friends %1%d/%2%d
100,692,1,Hide Offline
100,692,2,View Comments
100,692,3,Change Comment
100,692,4,Comment
100,693,0,Friend
100,693,1,Acquaintance
100,693,2,List of people you've partied with.
100,693,3,Date Met
100,693,4,%1%d/%2%d
100,693,5,%1%d/%2%02d/%3%02d
100,693,6,%d




#Parcel relation
100,700,0,Send a bundle?
100,700,1,You have not entered your Soul Name
100,700,2,You have not entered a title
100,700,3,Delete this bundle?

#Buff shop relations
100,710,0,Effect Time
100,710,1,You do not have enough gold
100,710,2,Order %s?
100,710,3,Price %d G
100,710,4,You will lose the effect of your current meal.\n Order %s anyway?

#Extracting window relation
100,720,0,Now selecting
100,720,1,Please wait

#Chat log related (after UI repair)
100,730,0,:
100,730,1, 


#Union related
100,740,0,Invite %s to join the Union?
100,740,1,Disbanded Union?
100,740,2,Leave Union?
100,740,3,Create Union?
100,740,4,You've been invited to the Union %1%s. Join %2%s? Each character on your Soul can join a different union.
100,740,5,Change the Union leader to %s?
100,740,6,Kick %s?
100,740,7,Invite %s to your party?
100,740,8,Add %s to your Friend List?
100,740,9,Are you sure you want to use this cloak design?
100,740,10,
100,740,11,Somebody
100,740,12,Union Level %d Bonuses
100,740,20,Union Benefits
100,740,21,Period to benefit
100,740,22,Union point
100,740,23,Required points
100,740,24,%s/%s pt
100,740,25,%s pt
100,740,26,Union Lv%d ~
100,740,27,Day
100,740,28,"Is granted\n%d days. \nThe amount of union benefit special effects depends on the number of union members in the same party, except yourself. \n Benefits already granted will be removed. \n Are you sure?"
100,740,29,remaining
100,740,30,Is granted\n%d days. \n Benefits already granted will be removed. \n Are you sure?
100,740,100,Leader
100,740,101,Sub leader
100,740,102,Members
100,740,103,Beginner
100,740,104,
100,740,105,
100,741,0,Union Information
100,741,1,Leader
100,741,2,Sub Leader
100,741,3,Date of Creation
100,741,4,Members
100,741,5,Personal Information
