#id,item_type,quality,_item_name_necromancy,max_stack_size,3,es_hand_r,es_hand_l,es_quiver,es_head,es_body,es_legs,es_arms,es_feet,es_mantle,es_ring,es_earring,es_necklace,es_belt,es_talkring,es_avatar_head,es_avatar_body,es_avatar_legs,es_avatar_arms,es_avatar_feet,es_avatar_mantle,req_hum_m,req_hum_f,req_elf_m,req_elf_f,req_dwf_m,req_dwf_f,req_por_m,req_por_f,req_gnm_m,req_gnm_f,req_fighter,req_thief,req_mage,req_priest,req_lawful,req_neutral,req_chaotic,40,41,req_str,req_vit,req_dex,req_agi,req_int,req_pie,req_luk,req_soul_rank,max_soul_rank,req_lvl,51,52,53,phys_slash,phys_strike,phys_pierce,56,pdef_fire,pdef_water,pdef_wind,pdef_earth,pdef_light,pdef_dark,63,64,65,matk_fire,matk_water,matk_wind,matk_earth,matk_light,matk_dark,72,73,74,75,76,seffect_hp,seffect_mp,seffect_str,seffect_vit,seffect_dex,seffect_agi,seffect_int,seffect_pie,seffect_luk,res_poison,res_paralyze,res_petrified,res_faint,res_blind,res_sleep,res_silent,res_charm,res_confusion,res_fear,96,status_malus,status_percent,num_of_bag_slots,object_type,equip_slot,102,103,104,no_use_in_town,no_storage,no_discard,no_sell,no_trade,no_trade_after_used,no_stolen,gold_border,lore,icon,field118,field119,field120,field121,field122,field123,field124,field125,field126,field127,field128,field129,field130,req_samurai,req_ninja,req_bishop,req_lord,field135,field136,field137,field138,field139,field140,req_clown,req_alchemist,grade,hardness,scroll_id,physical,magical,weight
63100009,CAMPAIGN,NONE,Hidden Crystal - Corruption,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100010,CAMPAIGN,NONE,Hidden Crystal - Flaw,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100011,CAMPAIGN,NONE,Hidden Crystal - Massacre,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,7,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100012,OTHERS,NONE,Hidden Crystal - Red Crystal,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100013,OTHERS,NONE,Hidden Crystal - Glitter Red Crystal,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100014,OTHERS,NONE,Hidden Crystal - Evil,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100015,OTHERS,NONE,Hidden Crystal - Great Evil,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100016,OTHERS,NONE,Hidden Crystal - Nostalgia,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100017,OTHERS,NONE,Hidden Crystal - Strong Nostalgia,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100160,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100020,OTHERS,NONE,Visitor's Permit,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100284,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100051,OTHERS,NONE,Hidden Crystal - Unclean (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100158,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100052,OTHERS,NONE,Hidden Crystal - Dragon Eye (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100053,OTHERS,NONE,Hidden Crystal - Aesthetics (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100054,OTHERS,NONE,Hidden Crystal - Remembrance (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100055,OTHERS,NONE,Hidden Crystal - Arachnid (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100056,OTHERS,NONE,Hidden Crystal - Guard Dog (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100057,OTHERS,NONE,Hidden Crystal - Toy (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100058,OTHERS,NONE,Hidden Crystal - Disappearance (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100059,OTHERS,NONE,Hidden Crystal - Corruption (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100060,OTHERS,NONE,Hidden Crystal - Flaw (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100061,OTHERS,NONE,Hidden Crystal - Massacre (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,7,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100062,OTHERS,NONE,Hidden Crystal - Red Crystal (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100063,OTHERS,NONE,Hidden Crystal - Glitter Red Crystal (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100064,OTHERS,NONE,Hidden Crystal - Evil (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100065,OTHERS,NONE,Hidden Crystal - Great Evil (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100066,OTHERS,NONE,Hidden Crystal - Nostalgia (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,7,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
63100067,OTHERS,NONE,Hidden Crystal - Strong Nostalgia (F),10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,60100259,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000001,TREASURE_KYE,NONE,Key of Decaying Bird,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000002,TREASURE_KYE,NONE,Lord of Flies Key,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000003,TREASURE_KYE,NONE,Key of Dawn,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000004,TREASURE_KYE,NONE,Key of Desire Nest,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000005,TREASURE_KYE,NONE,Key of Fuzzy,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000006,TREASURE_KYE,NONE,Key of Hope not Abandoned,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000007,OTHERS,NONE,Red Fragment,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000008,OTHERS,NONE,Fragment of Dream - Ephemeral,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000009,OTHERS,NONE,Fragment of Dream - Regret,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000010,OTHERS,NONE,Fragment of Dream - Setback,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000011,OTHERS,NONE,Fragment of Dream - Ideal,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
64000012,OTHERS,NONE,Fragment of Dream - Immortality,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
70000101,MASTER_TALKRING,NONE,Master Ring,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,TALKRING,,,,0,0,0,0,0,0,0,0,,70000101,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
70000201,TALKRING,NONE,Normal Ring,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,TALKRING,,,,0,0,0,0,0,0,0,0,,70000201,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
70000301,TALKRING_MAKEKIT,NONE,Ring Kit,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,70000301,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
80000001,GEM,NONE,Fusion Gem,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,80000103,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
80000002,GEM,NONE,Fusion Gem (Weapon),1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
80000003,GEM,NONE,Fusion Gem (Armor),1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,5,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,NONE,NONE,,,,0,0,0,0,0,0,0,0,,99900100,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
