#,#,,,,Effect ID,Hide what you haven't acquired,Acquisition condition display judgment,,Status up,,,,,,,,
#,#Title ID,ID string,Title name (up to 32 double-byte characters),"Acquisition condition (up to 128 double-byte characters) ... 20 characters per line, so start a new line with </strong> or </strong>",,,Display even if you have not acquired,Displayed only when the designated title ID has been acquired,,,Ability score,,,,,,
#,#,Naming convention,123456789101234567899201234567893012,123456789101234567899201234567893012,,,,,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUC
#,1,,2,,,,,,3,4,5,6,7,8,9,10,11
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
#for test,,,,,,,,,,,,,,,,,
# 1000010,,Hundred people slash,Defeat 100 monsters,,,,,,,5,,,,,,,
# 1000015,,Environmental destructionism,Defeat 50 plant monsters,,,,,,,,,,33,22,,,
# 1000020,,Beastman hunter,Defeat 50 Beast-Human Monsters,,,,,,,,,,,,,,
# 1000030,,Beast hunter,Defeat 50 beast-type monsters,,,,,25,,,,,,,,,
# 1000040,,Man-eater,Defeat 50 humanoid monsters,,,,,,,,,,,,,,
# 1000050,,Undead hunter,Defeat 50 undead monsters,,,,,,,,,,,,,,
# 1000060,,Those who have mastered their fists,100 times of use of dark device,,,,,,,,,,,,,,
# 1000070,,Swordsman,One-handed sword used 100 times,,,,,,,,,,,,,,
# 1000080,,Master,Achievement level 50,,,,,,,,,,,,,,
# 1000090,,Title effect test,Title effect test ・ Ah ah ah long string <item 50300902> Various string length tests,,,,,16,,13,13,,,,,,
# 1000100,,Login period test,For testing login period,,,,,16,,13,13,,,,,,
#Subjugation,,,,,,,,,,,,,,,,,
80050204,HAF09,Master Ninja,Ninja LV50,,,,80050203,,,,,,,,,,
80050205,HAF10,Adamant Ninja,Ninja LV90,,,,80050204,,,,,,,,,,
80060101,HAG01,Junior mage,Wizard LV15,,,1,,,,,,,,,,,
80060102,HAG02,Medium mage,Wizard LV30,,,,80060101,,,,,,,,,,
80060103,HAG03,High Mage,Wizard LV45,,,,80060102,,,,,,,,,,
80060104,HAG04,Master mage,Wizard LV50,,,,80060103,,,,,,,,,,
80060105,HAG05,Adamant Mage,Wizard LV90,,,,80060104,,,,,,,,,,
80060201,HAG06,Junior road,Monarch LV15,,,1,,,,,,,,,,,
80060202,HAG07,Medium road,Monarch LV30,,,,80060201,,,,,,,,,,
80060203,HAG08,High road,Monarch LV45,,,,80060202,,,,,,,,,,
80060204,HAG09,Master load,Monarch LV50,,,,80060203,,,,,,,,,,
80060205,HAG10,Adamant Road,Monarch LV90,,,,80060204,,,,,,,,,,
80070101,HAH01,Junior crown,Clown LV15,,,1,,,,,,,,,,,
80070102,HAH02,Medium crown,Clown LV30,,,,80070101,,,,,,,,,,
80070103,HAH03,High crown,Clown LV45,,,,80070102,,,,,,,,,,
80070104,HAH04,Master crown,Clown LV50,,,,80070103,,,,,,,,,,
80070105,HAH05,Adamant crown,Clown LV90,,,,80070104,,,,,,,,,,
80070201,HAH06,Junior alchemist,Alchemist LV15,,,1,,,,,,,,,,,
80070202,HAH07,Medium alchemist,Alchemist LV30,,,,80070201,,,,,,,,,,
80070203,HAH08,High alchemist,Alchemist LV45,,,,80070202,,,,,,,,,,
80070204,HAH09,Master Alchemist,Alchemist LV50,,,,80070203,,,,,,,,,,
80070205,HAH10,Adamant alchemist,Alchemist LV90,,,,80070204,,,,,,,,,,
# 80070101,,Beginner,Obtained experience value exceeded 1000,,,1,,,,,,,,,,,
# 80070102,,One person,Obtained experience value exceeded 10000,,,,80070101,,,,,,,,,,
# 80070103,,Mature,"Obtained experience value exceeded 100,000",,,,80070102,,,,,,,,,,
# 80070104,,Get everyone's respect,Obtained experience value exceeded 1000000,,,,80070103,,,,,,,,,,
# 80070105,,Local hero,Obtained experience value exceeded 10000000,,,,80070104,,,,,,,,,,
# 80080101,,Self-proclaimed expert,Experience points obtained in Seoul </strong> Over 5000 in total,,,1,,,,,,,,,,,
# 80080102,,I want to be called a veteran,"Experience points obtained in Seoul </strong> Over 30,000 in total",,,,80080101,,,,,,,,,,
# 80080103,,well experienced,"Experience points obtained in Seoul </strong> Over 500,000 in total",,,,80080102,,,,,,,,,,
# 80080104,,Martial arts instruction,"Experience points obtained in Seoul </strong> Over 2500,000 in total",,,,80080103,,,,,,,,,,
# 80080105,,The soul of the conqueror,"Experience points obtained in Seoul </strong> Over 50,000,000 in total",,,,80080104,,,,,,,,,,
80090101,HAJ01,Powerful,STR value exceeded 20,,,1,,,,,,,,,,,
80090102,HAJ02,Amazing strength,STR value exceeded 30,,,,80090101,,,,,,,,,,
80090103,HAJ03,Unusual strength,STR value exceeded 40,,,,80090102,,,,,,,,,,
80090104,HAJ04,The best strength in the world,STR value exceeded 50,,,,80090103,,,,,,,,,,
80090105,HAJ05,Ikki Tousen,STR value exceeded 60,,,,80090104,,,,,,,,,,
80100101,HB01,Durable,VIT value exceeded 20,,,1,,,,,,,,,,,
80100102,HB02,Amazing vitality,VIT value exceeded 30,,,,80100101,,,,,,,,,,
80100103,HB03,Unusual vitality,VIT value exceeded 40,,,,80100102,,,,,,,,,,
80100104,HB04,The best vitality in the world,VIT value exceeded 50,,,,80100103,,,,,,,,,,
80100105,HB05,Robust and unrivaled,VIT value exceeded 60,,,,80100104,,,,,,,,,,
80110101,HBB01,skillful,DEX value exceeded 20,,,1,,,,,,,,,,,
80110102,HBB02,Amazing dexterity,DEX value exceeded 30,,,,80110101,,,,,,,,,,
80110103,HBB03,Unusual dexterity,DEX value exceeded 40,,,,80110102,,,,,,,,,,
80110104,HBB04,The best dexterity in the world,DEX value exceeded 50,,,,80110103,,,,,,,,,,
80110105,HBB05,Hundred shots,DEX value exceeded 60,,,,80110104,,,,,,,,,,
80120101,HBC01,Agile,AGI value exceeded 20,,,1,,,,,,,,,,,
80120102,HBC02,Amazing agility,AGI value exceeded 30,,,,80120101,,,,,,,,,,
80120103,HBC03,Unusual agility,AGI value exceeded 40,,,,80120102,,,,,,,,,,
80120104,HBC04,The best agility in the world,AGI value exceeded 50,,,,80120103,,,,,,,,,,
80120105,HBC05,Freedom,AGI value exceeded 60,,,,80120104,,,,,,,,,,
80130101,HBD01,Wisdom,INT value exceeded 20,,,1,,,,,,,,,,,
80130102,HBD02,Amazing wise man,INT value exceeded 30,,,,80130101,,,,,,,,,,
80130103,HBD03,Unusual wisdom,INT value exceeded 40,,,,80130102,,,,,,,,,,
80130104,HBD04,The best wise man in the world,INT value exceeded 50,,,,80130103,,,,,,,,,,
80130105,HBD05,In-depth knowledge,INT value exceeded 60,,,,80130104,,,,,,,,,,
80140101,HBE01,Of devotion,PIE value exceeded 20,,,1,,,,,,,,,,,
80140102,HBE02,Amazing faith,PIE value exceeded 30,,,,80140101,,,,,,,,,,
80140103,HBE03,Unusual faith,PIE value exceeded 40,,,,80140102,,,,,,,,,,
80140104,HBE04,The best faith in the world,PIE value exceeded 50,,,,80140103,,,,,,,,,,
80140105,HBE05,Desolation,PIE value exceeded 60,,,,80140104,,,,,,,,,,
80150101,HBF01,Try your luck,LUK value exceeded 20,,,1,,,,,,,,,,,
80150102,HBF02,Of good luck,LUK value exceeded 30,,,,80150101,,,,,,,,,,
80150103,HBF03,Amazing luck,LUK value exceeded 40,,,,80150102,,,,,,,,,,
80150104,HBF04,Unusual luck,LUK value exceeded 50,,,,80150103,,,,,,,,,,
80150105,HBF05,Unlucky gift,LUK value exceeded 60,,,,80150104,,,,,,,,,,
80160101,HBG01,Two pairs of waraji,2 types of occupations,,,1,,,,,,,,,,,
80160102,HBG02,A change of heart,3 types of occupations,,,,80160101,,,,,,,,,,
80160103,HBG03,Have a thick resume,4 types of occupations,,,,80160102,,,,,,,,,,
# 80170101,,Looking for a job offer,2 types of occupations available,,,,,,,,,,,,,,
80180101,HBI01,Job changer,Number of job changes once,,,1,,,,,,,,,,,
80180102,HBI02,Brilliant transformation,Number of job changes 2 times,,,,80180101,,,,,,,,,,
80180103,HBI03,Looking for myself,Number of job changes 3 times,,,,80180102,,,,,,,,,,
80180104,HBI04,Rolling stone,Number of job changes 4 times,,,,80180103,,,,,,,,,,
80180105,HBI05,Rootless grass,Number of job changes 5 times,,,,80180104,,,,,,,,,,
# 80190101,,Reincarnated person,1 rotation,,,1,,,,,,,,,,,
# 80190102,,Reincarnated person,5 rotations,,,,80190101,,,,,,,,,,
# 80190103,,Reincarnation manager,20 rotations,,,,80190102,,,,,,,,,,
# 80190104,,Reincarnation Master,100 rotations,,,,80190103,,,,,,,,,,
80200101,HC01,Good person,Alignment value (order) exceeded 150,,,1,,,,,,,,,,,
80200102,HC02,Justice Han,Alignment value (order) exceeded 300,,,,80200101,,,,,,,,,,
80200103,HC03,Personality,Alignment value (order) exceeded 500,,,,80200102,,,,,,,,,,
80200104,HC04,Lawkeeper,Alignment value (order) exceeded 1000,,,,80200103,,,,,,,,,,
# 80200105,,Heavenly Judiciary,Alignment value (order) exceeded 2000,,,,80200104,,,,,,,,,,
# 80200106,,Light angel,Alignment value (order) exceeded 3000,,,,80200105,,,,,,,,,,
80210101,HCB01,Not biased,Alignment value (neutral) exceeded 150,,,1,,,,,,,,,,,
80210102,HCB02,Moderate,Alignment value (neutral) exceeded 300,,,,80210101,,,,,,,,,,
80210103,HCB03,Hope for harmony,Alignment value (neutral) exceeded 500,,,,80210102,,,,,,,,,,
80210104,HCB04,Law mediator,Alignment value (neutral) exceeded 1000,,,,80210103,,,,,,,,,,
# 80210105,,Balance of the soul,Alignment value (neutral) exceeded 2000,,,,80210104,,,,,,,,,,
# 80210106,,Heirs of Shinryu,Alignment value (neutral) exceeded 3000,,,,80210105,,,,,,,,,,
80220101,HCC01,free person,Alignment value (chaos) exceeded 150,,,1,,,,,,,,,,,
80220102,HCC02,Go your own way,Alignment value (chaos) exceeded 300,,,,80220101,,,,,,,,,,
80220103,HCC03,Freedom,Alignment value (chaos) exceeded 500,,,,80220102,,,,,,,,,,
80220104,HCC04,Law releaser,Alignment value (chaos) exceeded 1000,,,,80220103,,,,,,,,,,
# 80201005,,Gongen of chaos,Alignment value (chaos) exceeded 2000,,,,80220104,,,,,,,,,,
# 80201006,,Dark angel,Alignment value (chaos) exceeded 3000,,,,80220105,,,,,,,,,,
# 80230101,,Volunteer aspirants,Over 30 minutes of orderly time,,,1,,,,,,,,,,,
# 80230102,,Partitioner,Break through 24 hours of order,,,,80230101,,,,,,,,,,
# 80230103,,A person who embodies the law,Over 100 hours of orderly time,,,,80230102,,,,,,,,,,
# 80240101,,Can read the air,Over 30 minutes of neutral time,,,1,,,,,,,,,,,
# 80240102,,Happo beauty,Over 24 hours of neutrality,,,,,,,,,,,,,,
# 80240103,,Unbiased party,Over 100 hours of neutrality,,,,,,,,,,,,,,
# 80250101,,Be honest with yourself,Over 30 minutes of chaotic time,,,1,,,,,,,,,,,
# 80250102,,free person,Break through 24 hours of chaotic time,,,,,,,,,,,,,,
# 80250103,,Crimson flow cloud,Over 100 hours of chaotic time,,,,,,,,,,,,,,
# 80270101,,Trapped in a chain,Obtained Soul Material (Samsara) </strong> Over 100,,,1,,,,,,,,,,,
# 80270102,,Come around,Obtained Soul Material (Samsara) </strong> Over 500,,,,,,,,,,,,,,
# 80270103,,Persistent reason,Obtained Soul Material (Samsara) </strong> Over 1000,,,,,,,,,,,,,,
# 80270104,,Rotating soul,Obtained Soul Material (Samsara) </strong> Over 10000,,,,,,,,,,,,,,
# 80270105,,Kuon's gathering point,"Obtained Soul Material (Samsara) </strong> Over 25,000",,,,,,,,,,,,,,
# 80280101,,Earthen soul,Obtained Soul Material (Order) </strong> Over 50,,,1,,,,,,,,,,,
# 80280102,,Bronze soul,Obtained Soul Material (Order) </strong> Over 300,,,,,,,,,,,,,,
# 80280103,,Silver soul,Obtained Soul Material (Order) </strong> Over 3000,,,,,,,,,,,,,,
# 80280104,,Gold soul,"Obtained Soul Material (Order) </strong> Over 15,000",,,,,,,,,,,,,,
# 80280105,,Platinum soul,"Obtained Soul Material (Order) </strong> Over 30,000",,,,,,,,,,,,,,
# 80290101,,Flying in the red field,Obtained Soul Material (Chaos) </strong> Over 30,,,1,,,,,,,,,,,
# 80290102,,The urge to spring up,Obtained Soul Material (Chaos) </strong> Over 150,,,,,,,,,,,,,,
# 80290103,,Spiral of Conflict,Obtained Soul Material (Chaos) </strong> Over 1500,,,,,,,,,,,,,,
# 80290104,,Gospel of chaos,Obtained Soul Material (Chaos) </strong> Over 20000,,,,,,,,,,,,,,
# 80290105,,Branding of the soul,"Obtained Soul Material (Chaos) </strong> Over 35,000",,,,,,,,,,,,,,
80300101,HD01,Claad Fig,Break through points 99999999,,1,,,,,,,,,,,,
80300201,HD02,Claad Thi,Break through points 99999999,,1,,,,,,,,,,,,
80300301,HD03,Claad Mag,Break through points 99999999,,1,,,,,,,,,,,,
80300401,HD04,Claad Pri,Break through points 99999999,,1,,,,,,,,,,,,
80300501,HD05,Claad Sam,Break through points 99999999,,1,,,,,,,,,,,,
80300601,HD06,Claad Nin,Break through points 99999999,,1,,,,,,,,,,,,
80300701,HD07,Claad Bis,Break through points 99999999,,1,,,,,,,,,,,,
80300801,HD08,Claad Lor,Break through points 99999999,,1,,,,,,,,,,,,
80300901,HD09,Claad Clo,Break through points 99999999,,1,,,,,,,,,,,,
80301001,HD10,Claad Alc,Break through points 99999999,,1,,,,,,,,,,,,
#Other,,,,,,,,,,,,,,,,,
90070101,IAH01,Begin training,Obtained 2 skills,,,1,,,,,,,,,,,
90070102,IAH02,Hone your skills,Obtained 8 skills,,,,90070101,,,,,,,,,,
90090101,IAJ01,Reanimator,Resuscitation of others 5 times,,,1,,,,,,,,,,,
90090102,IAJ02,Learn resuscitation,Resuscitation of others 50 times,,,,90090101,,,,,,,,,,
90090103,IAJ03,Practice resuscitation,Resuscitation of others 100 times,,,,90090102,,,,,,,,,,
90090104,IAJ04,Resuscitation charge,Resuscitation of others 500 times,,,,90090103,,,,,,,,,,
90090105,IAJ05,I won't let you annihilate,Resuscitation of others 1000 times,,,,90090104,,,,,,,,,,
90100101,IB01,Revived many times,10 successful self-resuscitations,,,1,,,,,,,,,,,
90100102,IB02,Reassuring person,100 successful self-resuscitations,,,,90100101,,,,,,,,,,
90100103,IB03,Resist the disappearance,1000 successful self-resuscitations,,,,90100102,,,,,,,,,,
90110101,IBB01,Abandoned by luck,10 self-resuscitation failures,,,1,,,,,,,,,,,
90110102,IBB02,Cold sweat,100 self-resuscitation failures,,,,90110101,,,,,,,,,,
90110103,IBB03,Failure is the mother of success,1000 self-resuscitation failures,,,,90110102,,,,,,,,,,
90120101,IBC01,stable,Use free accommodation 10 times,,,1,,,,,,,,,,,
90120102,IBC02,I like stables,Use free accommodation 100 times,,,,90120101,,,,,,,,,,
90120103,IBC03,Stable regulars,Use free accommodation 1000 times,,,,90120102,,,,,,,,,,
90120104,IBC04,Stable critic,"Use free accommodation 10,000 times",,,,90120103,,,,,,,,,,
90120105,IBC05,Stable owner,Use free accommodation 100000 times,,,,90120104,,,,,,,,,,
90130101,IBD01,Frugal,Use low-priced accommodation 10 times,,,1,,,,,,,,,,,
90140101,IBE01,Traveler,Use intermediate accommodation 10 times,,,1,,,,,,,,,,,
90150101,IBF01,Resort mood,Use luxury accommodation 10 times,,,1,,,,,,,,,,,
90160101,IBG01,Like royalty and aristocrats,Use the finest accommodation 10 times,,,1,,,,,,,,,,,
90170101,IBH01,eat well,Eat bar food 50 times,,,1,,,,,,,,,,,
90170102,IBH02,Strong appetite,Eat tavern food 500 times,,,,90170101,,,,,,,,,,
90170103,IBH03,Kenjiya,Eat tavern food 1500 times,,,,90170102,,,,,,,,,,
90170104,IBH04,Big eater,"Eat bar food 10,000 times",,,,90170103,,,,,,,,,,
90170105,IBH05,Swallow heaven,"Eat bar food 50,000 times",,,,90170104,,,,,,,,,,
90180101,IBI01,Nameshi adventurer,2 hours login,,,1,,,,,,,,,,,
90180102,IBI02,Gypsum adventurer,10 hours login,,,,90180101,,,,,,,,,,
90180103,IBI03,Calcite adventurer,50 hours login,,,,90180102,,,,,,,,,,
90180104,IBI04,Fluorite adventurer,100 hours login,,,,90180103,,,,,,,,,,
90180105,IBI05,Apatite adventurer,200 hours login,,,,90180104,,,,,,,,,,
90180106,IBI06,Adularia adventurer,300 hours login,,,,90180105,,,,,,,,,,
90180107,IBI07,Quartz adventurer,500 hours login,,,,90180106,,,,,,,,,,
90180108,IBI08,Topaz adventurer,800 hours login,,,,90180107,,,,,,,,,,
90180109,IBI09,Garnet Adventurer,1000 hours login,,,,90180108,,,,,,,,,,
90180110,IBI10,Corundum adventurer,2000 hours login,,,,90180109,,,,,,,,,,
90180111,IBI11,Kongo Stone Adventurer,5000 hours login,,,,90180110,,,,,,,,,,
90180112,IBI12,God stone adventurer,10000 hours login,,,,90180111,,,,,,,,,,
90190101,IBJ01,Those who aim to be adventurers,Number of characters created 1,,,1,,,,,,,,,,,
90190102,IBJ02,Second life,Number of characters created 2,,,,90190101,,,,,,,,,,
90190103,IBJ03,Third honesty,Number of characters created 3,,,,90190102,,,,,,,,,,
# 90190104,,Challenge without giving up,5 characters created,,,,90190103,,,,,,,,,,
# 90190105,,Indomitable spirit,10 characters created,,,,90190104,,,,,,,,,,
90200101,IC01,Those who challenge death,Killed 10 times by monsters,,,1,,,,,,,,,,,
90200102,IC02,Those who are not afraid of death,Killed 30 times by monsters,,,,90200101,,,,,,,,,,
90200103,IC03,Thou shalt not forget death,Killed 100 times by monsters,,,,90200102,,,,,,,,,,
90200104,IC04,You will die!,Killed 500 times by monsters,,,,90200103,,,,,,,,,,
90200105,IC05,Died 1000 times,Killed 1000 times by monsters,,,,90200104,,,,,,,,,,
90200106,IC06,Deaths and deaths,Killed 10000 times by monsters,,,,90200105,,,,,,,,,,
90210101,ICB01,Lost first grade,Lost once,,,1,,,,,,,,,,,
90210102,ICB02,Lost first stage,Lost 5 times,,,,90210101,,,,,,,,,,
90210103,ICB03,Lost 10 steps,Lost 10 times,,,,90210102,,,,,,,,,,
90210104,ICB04,Lost all biography,Lost 30 times,,,,90210103,,,,,,,,,,
90210105,ICB05,Void guide,Lost 100 times,,,,90210104,,,,,,,,,,
90220101,ICC01,Beginner mission accomplishers,Clear quest missions 5 times in total,,,1,,,,,,,,,,,
90220102,ICC02,Intermediate mission accomplishers,Clear quest missions 50 times in total,,,,90220101,,,,,,,,,,
90220103,ICC03,Advanced mission accomplishers,Clear quest missions 100 times in total,,,,90220102,,,,,,,,,,
90220104,ICC04,Skilled mission achiever,Clear quest missions </strong> 300 times in total,,,,90220103,,,,,,,,,,
90220105,ICC05,Mission master,Clear quest missions <br> 1000 times in total,,,,90220104,,,,,,,,,,
90220106,ICC06,We accept all,Clear quest missions </strong> 2000 times in total,,,,90220105,,,,,,,,,,
90220107,ICC07,calm and composed,Clear quest missions </strong> 5000 times in total,,,,90220106,,,,,,,,,,
90220108,ICC08,Performer,"Clear quest missions </strong> 10,000 times in total",,,,90220107,,,,,,,,,,
90220109,ICC09,Adventurer's Guild Face,"Clear quest missions </strong> 30,000 times in total",,,,90220108,,,,,,,,,,
90220110,ICC10,Not to worry,"Clear quest missions </strong> 50,000 times in total",,,,90220109,,,,,,,,,,
90230101,ICD01,friendly,Over 5 friends,,,1,,,,,,,,,,,
90230102,ICD02,Sociable,Over 10 friends,,,,90230101,,,,,,,,,,
90230103,ICD03,popular person,Over 20 friends,,,,90230102,,,,,,,,,,
90230104,ICD04,Wide face,Over 30 friends,,,,90230103,,,,,,,,,,
90230105,ICD05,Social tycoon,Over 40 friends,,,,90230104,,,,,,,,,,
90240101,ICE01,First union,Number of union members exceeded 1,,,1,,,,,,,,,,,
90240102,ICE02,A new bond,Number of union members exceeded 5,,,,90240101,,,,,,,,,,
90240103,ICE03,Blessed with good friends,Number of union members exceeded 10,,,,90240102,,,,,,,,,,
90240104,ICE04,Tie with a strong bond,Over 20 union members,,,,90240103,,,,,,,,,,
90240105,ICE05,Belonging to a large family,Over 30 union members,,,,90240104,,,,,,,,,,
90240106,ICE06,Village gathering,Number of union members exceeded 40,,,,90240105,,,,,,,,,,
90240107,ICE07,Armed group,Over 50 union members,,,,90240106,,,,,,,,,,
90240108,ICE08,Swashbuckler torrent,Number of union members exceeded 80,,,,90240107,,,,,,,,,,
90240109,ICE09,Overrunning battalion,Over 100 union members,,,,90240108,,,,,,,,,,
90250101,ICF01,First party,30 minutes of partying,,,1,,,,,,,,,,,
90250102,ICF02,I'm getting used to party battles,2 hours of partying,,,,90250101,,,,,,,,,,
90250103,ICF03,Leave the party battle,10 hours of partying,,,,90250102,,,,,,,,,,
90250104,ICF04,Intermediate party battle,50 hours of partying,,,,90250103,,,,,,,,,,
90250105,ICF05,Advanced party battle,100 hours of partying,,,,90250104,,,,,,,,,,
90250106,ICF06,Party battle expert,200 hours of partying,,,,90250105,,,,,,,,,,
90250107,ICF07,Instructor,300 hours of partying,,,,90250106,,,,,,,,,,
90250108,ICF08,Skilled instructor,500 hours of partying,,,,90250107,,,,,,,,,,
90250109,ICF09,Command tower,1000 hours of partying,,,,90250108,,,,,,,,,,
90250110,ICF10,Mastery Command Tower,2000 hours of partying,,,,90250109,,,,,,,,,,
# 90250111,,Those who see everything,5000 hours of partying,,,,90250110,,,,,,,,,,
# 90250112,,I will teach you anything,"10,000 hours of partying",,,,90250111,,,,,,,,,,
90260101,ICG01,The destination is long ...,Number of titles acquired 10,,,1,,,,,,,,,,,
90260102,ICG02,Called by various names,Number of titles acquired 50,,,,90260101,,,,,,,,,,
90260103,ICG03,Hundred faces,Number of titles acquired 100,,,,90260102,,,,,,,,,,
90260104,ICG04,Successor to Super,Number of titles acquired 200,,,,90260103,,,,,,,,,,
90260105,ICG05,Title collector,Number of titles acquired 500,,,,90260104,,,,,,,,,,
90270101,ICH01,1st advance corps,CBT1 ~ 3 participants,,1,,,,,,,,,,,,
90270102,ICH02,Second advance corps,CBT4 (2nd Balance Test) Participants,,1,,,,,,,,,,,,
90280101,ICI01,Adventurer,Get the proof of an adventurer,,,,,,,,,,,,,,
90280102,ICI02,Evil rose,Clear the Trials of the Adventurer's Guild,,,,,,,,,,,,,,
90280103,ICI03,Soulful,Listen to Caralde as a soul guide,,,,,,,,,,,,,,
90280104,ICI04,Jet-black witness,Witness a jet-black beauty,,,,,,,,,,,,,,
90280105,ICI05,Executioner,Clear the request of the magic station,,,,,,,,,,,,,,
90280106,ICI06,Arahui's servant,Achieve Arahui's request as a masked aristocrat,,,,,,,,,,,,,,
90280107,ICI07,Those who compete with zero,Clear the masked aristocrat,,,,,,,,,,,,,,
90280108,ICI08,Scraps in the scraps,Defeat the magician-style Yuuo's </strong> pet in the Passion of the Investigation Team,,,,,,,,,,,,,,
90280109,ICI09,Adventurer of the Magic Bureau,Clear the Passion of the Investigation Team,,,,,,,,,,,,,,
90280110,ICI10,Sake alone,Meet the knight Bersch,,,,,,,,,,,,,,
90280111,ICI11,Guardian of the soul,Clear the soul lantern in the soul test,,,,,,,,,,,,,,
90280112,ICI12,Those who draw the blood of the guardian,Clear Carralde's request in the Trial of the Soul,,,,,,,,,,,,,,
90280113,ICI13,Magic station sword,Clear the monster in the waterway,,,,,,,,,,,,,,
90280114,ICI14,Gatekeeper of the ruins,Clear the gatekeeper of the underground ruins,,,,,,,,,,,,,,
90280115,ICI15,Those who overcome awe,Defeat Curly in a deep horror.,,,,,,,,,,,,,,
90280116,ICI16,The dawn of the heroic biography　,Clear all Story Quest 1,,,,,,,,,,,,,,
90280117,ICI17,Jet Black Tracker,Clear the whereabouts of the shard,,,,,,,,,,,,,,
90280118,ICI18,King of Kuzu,Received praise from Nointator at Mira's Jewel,,,,,,,,,,,,,,
90280119,ICI19,Reaper slaughterer,Clear Mira's Jewel,,,,,,,,,,,,,,
90280120,ICI20,Crazy convict,Clear to find a connoisseur,,,,,,,,,,,,,,
90280121,ICI21,Beautiful pet dog,Listen to the orders of a jet-black beauty,,,,,,,,,,,,,,
90280122,ICI22,Zero Musou,I witnessed a lot of [Zero],,,,,,,,,,,,,,
90280123,ICI23,Thirteen conquerors,Followed the memoirs of King Darua XIII,,,,,,,,,,,,,,
90280124,ICI24,With your sister's endorsement,I got the endorsement from Ereche unnie,,,,,,,,,,,,,,
90280125,ICI25,Drinking friends,Delivered an engagement ring to the knight Bersch,,,,,,,,,,,,,,
90280126,ICI26,Jet-black fianc?e,Clear the engagement ring,,,,,,,,,,,,,,
90280127,ICI27,Hell cook,Served a satisfying hellish supper,,,,,,,,,,,,,,
90280128,ICI28,Kuzu God,"Resurrection, praised by Nointator at the Nine Brothers of Hell",,,,,,,,,,,,,,
90280129,ICI29,Betrayal servant,"Resurrection, clear the nine brothers of hell",,,,,,,,,,,,,,
90280130,ICI30,Evil alchemist,Formulated with chimera koroshi,,,,,,,,,,,,,,
90280131,ICI31,Kimeira Corps,Clear the spirited away monster,,,,,,,,,,,,,,
90280132,ICI32,Sword dimension!,I saw [Zero] being banished to another dimension,,,,,,,,,,,,,,
90280133,ICI33,Gou Hammer,Clear wicked rituals and mysterious assailants,,,,,,,,,,,,,,
90280134,ICI34,Those who defeat the false god,Defeated Calcosus in the deepest part of the Sangent Ruins.,,,,,,,,,,,,,,
90280135,ICI35,Hero biography,Clear the priest of the evil cult,,,,,,,,,,,,,,
90280136,ICI36,Element master,Defeated those who protect the four attributes,,,,,,,,,,,,,,
90280137,ICI37,Koj's,Collected all the equipment of Koj's replica,,,,,,,,,,,,,,
90280138,ICI38,Dragonslayer,Defeated the Lesser Dragon,,,,,,,,,,,,,,
90280139,ICI39,Brother and sister rescuer,Clear Kezena and Michelle,,,,,,,,,,,,,,
90280140,ICI40,Gongen of profane,Defeated Varga,,,,,,,,,,,,,,
90280141,ICI41,Hiderei Eyebrows,Clear the return to another world,,,,,,,,,,,,,,
90280142,ICI42,Skin diving master,Reached the deepest part of the hot spring,,,,,,,,,,,,,,
90280143,ICI43,Death bride,Defeated Death Bride,,,,,,,,,,,,,,
90280144,ICI44,Golden devil,Defeated Aurum Diabols,,,,,,,,,,,,,,
90280145,ICI45,Those who fluctuate,Clear the wand of fluctuations,,,,,,,,,,,,,,
90280146,ICI46,Harlem of death,Clear 3 fun elements of Death Bride,,,,,,,,,,,,,,
90280147,ICI47,The will of the waste,Received praise from Nointator for the Seal of the Guardian,,,,,,,,,,,,,,
90280148,ICI48,Ruins thief reform,Hand over guidance to Bad Laurel with the guardian's seal,,,,,,,,,,,,,,
90280149,ICI49,Inquisitor,Shatter the ambitions of the remnants of the evil spirits with the seal of the guardian,,,,,,,,,,,,,,
90280150,ICI50,Steel demon burst,Succeeded in repelling Kurold's </strong> with the guardian's seal,,,,,,,,,,,,,,
90280151,ICI51,Being tossed and defending,Clear the Guardian's Seal,,,,,,,,,,,,,,
90280152,ICI52,Suspicious demon communicator,Clear the Harcia Conflict Operation,,,,,,,,,,,,,,
90280153,ICI53,Bomb disposal team,Solved the gimmick of the bomb room,,,,,,,,,,,,,,
90280154,ICI54,Those who have an unbreakable heart,Break through the sage's corridor without giving up,,,,,,,,,,,,,,
90280155,ICI55,Grand Master,Clear all military wargaming exercises,,,,,,,,,,,,,,
90280156,ICI56,Those who repaired the sword,Defeated the Iron Golem,,,,,,,,,,,,,,
90280157,ICI57,Savior of Natseiloon,Clear the resurrection of the sword,,,,,,,,,,,,,,
90280158,ICI58,Waste Familiar,Fulfilled the Nointator's \ n request at the captive Ruche,,,,,,,,,,,,,,
90280159,ICI59,Fell apart,Defeated Dos Gomery,,,,,,,,,,,,,,
90280160,ICI60,The guide of unfulfilled love,Clear the captive Ruche,,,,,,,,,,,,,,
90280161,ICI61,Uncovered the secret,Break through the passage hidden in the hermit's dead end,,,,,,,,,,,,,,
90280162,ICI62,Seal breaker,Defeated the guardian of the Sealed Gate,,,,,,,,,,,,,,
